,vx,vy,vz,x,y,z
0,0,0,0,0,0,5948
1,0,0,0,0,0,17859
2,0,0,0,0,0,27520
3,0,0,0,0,0,36897
4,0,0,0,0,0,45693
5,0,0,0,0,0,57366
6,0,0,0,0,0,65842
7,0,0,0,0,0,77632
8,0,0,0,0,0,85282
9,0,0,0,0,0,97712
10,0,0,0,0,0,114870
11,0,0,0,0,0,122093
12,0,0,0,0,0,137046
13,0,0,0,0,0,147181
14,0,0,0,0,0,165688
15,0,0,0,0,0,183102
16,0,0,0,0,0,202656
17,0,0,0,0,0,208972
18,0,0,0,0,0,233264
19,0,0,0,0,0,255838
20,0,0,0,0,0,270164
21,0,0,0,0,0,294717
22,0,0,0,0,0,319851
23,0,0,0,0,0,338163
24,0,0,0,0,0,362692
25,0,0,0,0,0,379082
26,0,0,0,0,0,396792
27,0,0,0,0,0,419872
28,0,0,0,0,0,439975
29,0,0,0,0,0,458439
30,0,0,0,0,0,485443
31,0,0,0,0,0,507245
32,0,0,0,0,0,525987
33,0,0,0,0,0,538218
34,0,0,0,0,0,560510
35,0,0,0,0,0,571515
36,0,0,0,0,0,603351
37,0,0,0,0,0,610325
38,0,0,0,0,0,616480
39,0,0,0,0,0,617029
40,0,0,0,0,0,621875
41,0,0,0,0,0,634563
42,0,0,0,0,0,647567
43,0,0,0,0,0,649997
44,0,0,0,0,0,642918
45,0,0,0,0,0,642807
46,0,0,0,0,0,627969
47,0,0,0,0,0,628331
48,0,0,0,0,0,635014
49,0,0,0,0,0,637886
50,0,0,0,0,0,639483
51,0,0,0,0,0,625141
52,0,0,0,0,0,616202
53,0,0,0,0,0,608869
54,0,0,0,0,0,598709
55,0,0,0,0,0,579882
56,0,0,0,0,0,568952
57,0,0,0,0,0,557655
58,0,0,0,0,0,534117
59,0,0,0,0,0,519089
60,0,0,0,0,0,499276
61,0,0,2,0,0,489210
62,0,0,14,0,0,466243
63,0,0,13,0,0,457548
64,0,0,6,0,0,439964
65,0,0,1,0,0,427470
66,0,0,10,0,0,402163
67,0,0,38,0,0,389239
68,0,0,46,0,0,371205
69,0,0,50,0,0,358100
70,0,0,49,0,0,344445
71,0,0,41,0,0,324782
72,0,0,59,0,0,312375
73,0,0,55,0,0,303873
74,0,0,68,0,0,286263
75,0,0,65,0,0,281564
76,6,0,56,0,0,264557
77,4,0,63,0,0,249315
78,0,0,71,0,0,233609
79,36,0,102,0,0,226586
80,11,0,108,0,0,209767
81,0,2,67,0,0,201458
82,6,0,62,0,0,187741
83,3,10,76,0,0,176307
84,18,0,51,0,0,161113
85,6,19,57,0,0,148242
86,11,40,49,0,0,143997
87,33,21,65,0,0,136625
88,59,28,76,0,0,126053
89,35,0,74,0,0,120809
90,16,1,90,0,0,110773
91,57,0,116,0,0,105854
92,184,24,127,0,0,102101
93,45,3,110,0,0,95076
94,61,76,117,0,0,89108
95,32,20,110,0,0,81614
96,74,56,143,0,0,78784
97,152,10,142,0,0,75657
98,88,9,133,0,0,67278
99,119,131,150,0,0,59649
100,175,17,154,0,0,51538
101,94,143,144,0,0,50504
102,66,9,130,0,0,48738
103,216,50,150,0,0,41898
104,183,76,195,0,0,33730
105,114,74,195,0,0,28491
106,241,72,157,0,0,28519
107,171,69,240,0,0,27562
108,306,145,346,0,0,26068
109,370,147,316,0,0,23557
110,331,204,289,0,0,19632
111,295,113,376,0,0,17301
112,423,298,424,0,0,17515
113,257,331,502,0,0,17249
114,602,278,593,0,0,15903
115,607,256,586,0,0,13149
116,556,262,579,0,0,11473
117,659,321,652,0,0,11375
118,715,458,790,0,0,10678
119,766,506,888,0,0,9592
120,749,484,962,0,0,9177
121,867,429,1056,0,0,7671
122,1023,563,1169,0,0,6718
123,1191,432,1314,0,0,6954
124,1111,580,1427,0,0,6411
125,1498,578,1593,0,0,4855
126,1510,880,1427,0,0,4850
127,2041,834,1482,0,0,4306
128,1978,911,1723,0,0,3579
129,2298,1402,1854,0,0,2785
130,2152,1284,2049,0,0,3397
131,2682,1542,2055,0,0,3380
132,2729,1271,2353,0,0,3619
133,3854,1338,2533,0,0,3418
134,3589,1356,2732,0,0,2229
135,3438,1822,2789,0,0,1584
136,3570,2434,3096,0,0,1029
137,5135,2760,3406,0,318,1076
138,4995,2458,3598,0,404,1024
139,5436,2868,4143,0,516,738
140,5782,3094,4515,0,444,822
141,5938,3518,4768,0,318,1005
142,6142,3885,4916,0,299,1247
143,7230,4528,5235,0,227,680
144,7448,4558,5534,0,226,662
145,7701,4815,6133,0,212,465
146,8084,4950,6336,0,463,423
147,9706,5395,6806,0,877,858
148,10452,5801,7605,0,942,494
149,10388,6616,8113,0,1048,409
150,12070,6732,8681,0,1305,322
151,12166,7786,9378,0,885,218
152,13863,7928,10133,0,738,296
153,13599,9160,10736,0,788,0
154,15309,9596,11545,0,1418,0
155,16784,10036,12043,0,1814,0
156,17534,10559,13046,0,2727,0
157,17976,12297,13948,0,2764,0
158,18375,12732,14785,0,2930,0
159,19042,13555,15886,0,2954,0
160,20134,14282,17024,0,3550,0
161,22439,15198,18447,0,2832,0
162,23659,15561,19346,0,2486,0
163,23242,17499,20026,0,3330,0
164,26500,17381,21199,202,2986,0
165,27448,19937,22638,118,3329,0
166,29643,21516,24393,81,3420,0
167,30040,23228,25018,228,3940,0
168,30840,24652,26235,186,3863,0
169,33684,26466,27814,151,4117,0
170,36928,28979,29287,142,6771,0
171,36858,30075,30868,140,6747,0
172,39205,30065,32521,131,6723,0
173,40968,31415,34322,126,7219,0
174,42306,34265,36225,129,9263,0
175,46094,36450,38102,226,10155,0
176,48657,39701,40450,313,11489,0
177,50259,41697,42196,997,11434,0
178,52108,45039,44197,965,10321,0
179,54951,48455,46801,950,12276,0
180,58103,50588,49664,1351,14214,0
181,58944,54552,51669,2184,18060,0
182,63006,56017,55471,2579,16233,0
183,66491,57857,57978,2369,18967,0
184,68042,62665,60017,2586,22389,0
185,74198,64033,62761,2690,26658,0
186,78022,69579,65272,3831,29748,0
187,79640,72265,68588,4565,28440,0
188,81302,76474,70874,5643,32099,0
189,84399,77729,74345,5499,35777,0
190,92149,82696,78055,7295,42004,0
191,93262,83791,82461,10221,43600,0
192,94440,86581,85634,10068,42672,0
193,101975,94386,89375,11927,45606,0
194,107025,97178,93725,13405,45901,0
195,110330,100418,97954,14886,50228,0
196,113373,105494,102660,18290,59221,0
197,116259,110521,105532,19332,67118,0
198,119966,114313,109678,22256,70251,0
199,129092,116603,114843,22957,70697,0
200,129930,121840,118875,26730,77994,0
201,136207,129137,123098,34368,79903,0
202,143954,134475,127543,36865,86084,0
203,146306,137870,132846,44050,91537,0
204,154897,141903,137820,53297,93927,0
205,155020,146552,141713,57270,105207,0
206,161885,155708,146873,61112,109303,0
207,168385,158479,151995,67583,117743,0
208,175204,164646,158909,76685,128699,0
209,177053,167638,164940,80994,132135,0
210,180190,173254,169558,89855,139573,0
211,185551,182170,175089,93665,146026,0
212,189971,186965,180278,100515,153311,0
213,195156,194497,184122,113054,164079,0
214,200524,196616,189568,121727,173905,0
215,204474,200579,196553,133435,183790,0
216,210728,209019,202212,143851,198070,0
217,215717,213741,208688,147989,204780,0
218,220412,215912,214167,164572,208883,0
219,223429,229377,218857,180592,217534,0
220,226158,231315,225301,189155,226386,0
221,235453,238396,231242,211231,241606,0
222,238248,242547,236387,220826,242789,0
223,241008,251119,241465,223330,252869,0
224,250272,249918,247141,238495,259631,0
225,254346,255364,253326,254591,268249,0
226,259162,264388,259431,263163,278091,0
227,263106,269718,264750,279677,283950,0
228,269321,281348,269816,295029,302263,0
229,270294,284710,273651,304697,306299,0
230,273774,286404,277896,318446,310553,0
231,280216,292148,283247,346217,327983,0
232,282753,294745,288384,357356,337329,0
233,283247,298364,291915,365656,345223,0
