,x,y,z,vx,vy,vz
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,0,0,0,0,0,0
27,0,0,0,0,0,0
28,0,0,0,0,0,0
29,0,0,0,0,0,0
30,0,0,0,0,0,0
31,0,0,0,0,0,0
32,0,0,0,0,0,0
33,0,0,0,0,0,0
34,0,0,0,0,0,0
35,0,0,0,0,0,0
36,0,0,0,0,0,0
37,0,0,0,0,0,0
38,0,0,0,0,0,0
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,0,0,0,0,0,0
55,0,0,0,0,0,0
56,0,0,0,0,0,0
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,0,0,0,0,0,0
60,0,0,0,0,0,0
61,0,0,0,0,0,0
62,0,0,0,0,0,0
63,0,0,0,0,0,0
64,0,0,0,0,0,0
65,0,0,0,0,0,0
66,0,0,0,0,0,0
67,0,0,0,0,0,0
68,0,0,0,0,0,0
69,0,0,0,0,0,0
70,0,0,0,0,0,0
71,0,0,0,0,0,0
72,0,0,0,0,0,0
73,0,0,0,0,0,0
74,0,0,0,0,0,0
75,0,0,0,0,0,0
76,0,0,0,0,0,0
77,0,0,0,0,0,0
78,0,0,0,0,0,0
79,0,0,0,0,0,0
80,0,0,0,0,0,0
81,0,0,0,0,0,0
82,0,0,0,0,0,0
83,0,0,0,0,0,0
84,0,0,0,0,0,0
85,0,0,0,0,0,0
86,0,0,0,0,0,1
87,0,0,0,0,0,2
88,0,0,0,0,0,0
89,0,0,0,0,0,0
90,0,0,0,0,0,0
91,0,0,0,0,0,1
92,0,0,0,0,0,2
93,0,0,0,0,0,0
94,0,0,0,0,0,0
95,0,0,0,0,1,0
96,0,0,0,0,0,0
97,0,0,0,0,0,3
98,0,0,0,0,2,5
99,0,0,0,0,0,2
100,0,0,0,0,3,0
101,0,0,0,0,0,2
102,0,0,0,3,0,3
103,0,0,0,0,11,4
104,0,0,0,0,0,6
105,0,0,0,0,0,5
106,0,0,0,0,16,5
107,0,0,0,4,4,3
108,0,0,0,2,7,11
109,0,0,0,2,9,11
110,0,0,0,0,11,10
111,0,0,0,14,22,8
112,0,0,0,3,5,10
113,0,0,0,8,6,12
114,0,0,0,9,1,15
115,0,0,0,12,8,7
116,0,0,0,14,7,7
117,0,0,0,2,16,10
118,0,0,0,24,18,18
119,0,0,0,11,24,26
120,0,0,0,15,12,23
121,0,0,0,19,12,9
122,0,0,0,16,23,22
123,0,0,0,12,29,22
124,0,0,0,27,44,25
125,0,0,0,16,24,29
126,0,0,0,21,41,21
127,0,0,0,26,58,44
128,0,0,0,54,32,46
129,0,0,0,41,47,59
130,0,0,0,67,57,66
131,0,0,0,45,56,82
132,0,0,0,35,70,59
133,0,0,0,60,88,70
134,0,0,0,50,94,74
135,0,0,0,120,96,106
136,0,0,0,75,112,104
137,0,0,0,114,123,173
138,0,0,0,74,109,176
139,0,0,0,96,119,192
140,0,0,0,119,86,195
141,0,0,0,148,178,192
142,0,0,0,176,243,205
143,0,0,0,221,170,234
144,0,0,0,183,224,246
145,0,0,0,231,267,267
146,0,0,0,191,278,330
147,0,0,0,226,344,397
148,0,0,0,277,303,468
149,0,0,0,294,397,457
150,0,0,0,368,407,602
151,0,0,0,415,475,573
152,0,0,0,450,506,641
153,0,0,0,479,473,655
154,0,0,0,620,690,733
155,0,0,0,538,635,761
156,0,0,0,656,756,796
157,0,0,0,698,710,855
158,0,0,0,792,797,884
159,0,0,0,734,844,998
160,0,0,0,870,954,1030
161,0,0,0,900,1044,1191
162,0,0,0,1039,1062,1244
163,0,0,0,1159,1206,1369
164,0,0,0,1231,1284,1467
165,0,0,0,1249,1241,1672
166,0,0,0,1314,1456,1774
167,0,0,0,1382,1668,1712
168,0,0,0,1629,1758,1879
169,0,0,0,1749,1720,2102
170,0,0,0,1933,1895,2198
171,0,0,0,2037,2038,2395
172,0,0,0,2163,1989,2440
173,0,0,0,2282,2288,2621
174,0,0,0,2519,2430,2831
175,0,0,0,2578,2554,3079
176,0,0,0,2634,2842,3255
177,0,0,0,2842,2897,3499
178,0,0,0,3169,3046,3583
179,0,0,0,3166,3369,3761
180,0,0,0,3509,3814,3956
181,0,0,0,3903,3575,4292
182,0,0,0,3878,4145,4679
183,0,0,0,4075,4144,4943
184,0,0,0,4368,4512,5159
185,0,0,0,4469,4790,5310
186,0,0,0,5032,4906,5625
187,0,0,0,5228,5494,6137
188,0,0,0,5398,5616,6450
189,0,0,0,5943,5786,6682
190,0,0,0,6426,6336,7041
191,0,0,0,6424,6481,7330
192,0,0,0,6705,6769,7827
193,0,0,0,7835,7125,8228
194,0,0,0,7310,8132,8637
195,0,0,0,8079,8275,9086
196,0,0,0,8597,8543,9358
197,0,0,0,8957,8927,9824
198,0,0,0,9347,9549,10734
