,x,y,z,vx,vy,vz
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,1,0,0,0
5,0,0,0,0,0,0
6,0,0,2,0,0,0
7,0,0,2,0,0,0
8,0,0,1,0,0,0
9,0,0,2,0,0,0
10,0,0,2,0,0,1
11,0,0,4,0,0,0
12,0,0,3,0,0,1
13,0,0,2,0,0,3
14,0,0,3,0,0,3
15,0,0,2,0,0,3
16,0,0,7,0,0,2
17,0,1,2,0,0,5
18,0,1,4,0,0,6
19,0,1,5,0,0,6
20,0,0,2,0,0,4
21,0,1,5,0,0,5
22,0,1,2,0,0,6
23,0,1,7,0,0,8
24,0,1,2,0,0,9
25,0,1,6,0,0,6
26,0,1,4,0,0,6
27,0,0,5,0,0,10
28,0,1,6,0,0,10
29,0,1,3,0,0,10
30,0,1,7,0,0,6
31,0,1,5,0,0,10
32,0,1,7,0,0,11
33,0,0,6,0,0,13
34,1,1,6,0,0,12
35,1,1,8,0,0,9
36,1,2,4,0,0,12
37,1,1,8,0,0,12
38,1,2,3,0,0,15
39,1,1,9,0,0,15
40,1,2,5,0,0,11
41,1,1,8,0,0,13
42,2,2,7,0,0,15
43,1,2,7,0,0,17
44,1,2,10,0,0,17
45,1,0,6,0,0,11
46,1,2,11,0,0,17
47,1,2,8,0,0,18
48,1,2,10,0,0,19
49,1,1,7,0,0,21
50,2,2,10,0,0,14
51,2,1,8,0,0,20
52,2,2,9,0,0,17
53,1,1,9,0,0,21
54,2,2,10,0,0,21
55,1,2,9,0,0,16
56,2,2,11,0,0,20
57,2,0,12,0,0,21
58,2,2,11,0,0,24
59,2,2,13,0,0,23
60,2,2,10,0,0,21
61,2,1,11,0,0,22
62,3,2,13,0,0,23
63,1,1,10,0,0,26
64,3,2,14,0,0,26
65,2,2,9,0,0,21
66,3,1,15,0,0,23
67,3,3,8,0,0,24
68,1,4,16,0,0,26
69,3,3,9,0,0,25
70,2,2,18,0,0,22
71,2,4,11,0,65,23
72,2,3,18,102,0,26
73,4,4,11,0,0,29
74,3,4,18,0,0,27
75,3,3,12,0,0,25
76,2,4,19,0,0,26
77,4,4,9,0,16,28
78,4,3,20,0,72,30
79,1,5,12,0,7,24
80,4,4,19,0,0,30
81,2,4,12,0,0,29
82,5,2,19,0,0,30
83,2,5,11,0,0,31
84,3,3,20,2,0,27
85,3,5,15,0,2,33
86,3,3,19,0,0,30
87,2,4,15,0,0,33
88,5,3,17,0,0,30
89,5,5,17,4,0,28
90,5,2,16,0,0,34
91,7,5,21,0,0,31
92,4,5,17,0,0,31
93,5,4,21,0,0,32
94,6,4,17,72,3,28
95,5,4,19,3,0,34
96,6,5,20,0,0,30
97,5,5,21,0,1,32
98,8,6,22,0,0,31
99,7,3,16,1,0,29
100,5,4,22,0,0,33
101,7,5,19,4,0,31
102,5,5,21,0,0,32
103,4,6,22,0,0,31
104,5,6,18,0,1,29
105,5,5,24,0,0,32
106,6,4,18,7,0,28
107,4,7,24,0,0,30
108,6,7,17,0,13,30
109,5,7,28,0,1,28
110,5,6,19,0,1,32
111,5,7,22,6,0,28
112,7,9,24,14,0,30
113,6,9,20,2,40,33
114,5,6,28,4,0,27
115,8,8,17,2,0,30
116,8,9,24,119,9,30
117,8,7,21,3,0,29
118,7,8,25,1,0,32
119,9,7,28,0,0,27
120,7,8,20,0,0,29
121,7,8,25,1,0,32
122,10,10,19,14,7,30
123,5,5,27,0,0,33
124,9,9,22,0,117,26
125,7,7,23,3,104,31
126,11,9,27,105,5,33
127,8,11,23,4,2,32
128,9,14,25,7,3,33
129,7,14,21,11,4,26
130,10,11,26,3,11,29
131,8,13,29,11,42,33
132,8,10,21,0,1,32
133,11,16,28,5,6,33
134,10,14,20,0,0,28
135,8,13,25,57,1,29
136,9,14,29,0,170,33
137,10,15,20,0,0,33
138,10,14,27,0,0,30
139,9,13,27,0,124,29
140,11,13,21,0,9,31
141,8,13,28,4,99,33
142,8,16,26,0,5,32
143,14,13,25,0,13,28
144,10,10,25,124,9,32
145,10,14,25,0,7,30
146,12,8,29,120,12,34
147,10,10,23,15,15,31
148,12,9,24,0,34,28
149,10,10,31,144,62,32
150,13,11,26,0,18,31
151,14,12,22,1,14,33
152,13,11,31,3,12,31
153,10,6,24,8,3,29
154,11,10,25,0,11,32
155,12,11,27,2,0,31
156,10,9,28,1,25,34
157,13,11,25,2,124,31
158,10,14,30,31,7,30
159,13,12,25,6,8,37
160,12,12,25,0,4,33
161,16,11,30,4,0,34
162,16,14,28,14,3,29
163,11,14,29,1,2,27
164,16,14,21,11,15,32
165,13,11,29,20,0,36
166,16,17,28,6,15,34
167,16,13,29,215,9,28
168,15,13,27,14,8,28
169,18,14,28,4,4,36
170,15,13,29,17,12,38
171,14,15,30,16,16,35
172,18,16,28,5,7,31
173,16,13,32,143,14,32
174,16,13,25,4,2,37
175,18,16,32,54,3,33
176,21,14,32,6,2,39
177,21,14,34,141,7,36
178,18,16,32,22,30,29
179,23,22,28,11,9,29
180,19,15,31,5,5,38
181,23,23,34,11,5,35
182,24,16,33,3,168,34
183,34,15,30,15,50,33
184,26,15,31,17,27,33
185,32,26,37,15,28,40
186,27,27,33,31,8,30
187,21,20,35,131,18,31
188,18,20,37,12,159,25
189,18,24,35,23,153,24
190,25,28,38,128,15,38
191,20,34,35,31,20,45
192,17,32,38,5,17,56
193,20,24,37,14,60,57
194,25,24,37,19,44,47
195,16,12,38,21,62,43
196,17,17,40,60,389,53
197,20,20,43,4,47,55
198,18,19,40,8,11,46
199,20,16,43,17,61,55
200,21,15,37,45,32,55
201,21,18,43,20,7,56
202,18,19,45,16,63,54
203,24,18,45,23,30,42
204,26,22,44,38,61,61
205,21,23,46,48,32,64
206,23,22,44,58,8,69
