,vx,vy,vz,x,y,z
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,0,0,0,0,0,0
27,0,0,0,0,0,0
28,0,0,0,0,0,0
29,0,0,0,0,0,0
30,0,0,0,0,0,0
31,0,0,0,0,0,0
32,0,0,0,0,0,0
33,0,0,0,0,0,0
34,0,0,0,0,0,0
35,0,0,0,0,0,0
36,0,0,0,0,0,0
37,0,0,0,0,0,0
38,0,0,0,0,0,0
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,0,0,0,0,0,0
55,0,0,0,0,0,0
56,0,0,0,0,0,0
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,0,0,0,0,0,0
60,0,0,0,0,0,0
61,0,0,0,0,0,0
62,0,0,0,0,0,0
63,0,0,0,0,0,0
64,0,0,0,0,0,0
65,0,0,0,0,0,0
66,0,0,0,0,0,0
67,17,0,0,0,0,0
68,58,0,0,0,0,0
69,154,0,0,0,0,0
70,92,0,0,0,0,0
71,71,7,0,0,0,0
72,175,5,0,0,0,0
73,162,36,0,0,0,0
74,232,111,0,0,0,0
75,153,239,0,0,0,0
76,72,375,0,0,0,0
77,157,421,0,0,0,0
78,580,542,0,0,0,0
79,629,525,0,0,0,0
80,711,534,0,0,0,0
81,986,390,0,0,0,0
82,881,631,0,0,0,0
83,612,625,0,0,0,0
84,948,726,0,0,0,0
85,1466,897,0,0,0,0
86,1269,1220,0,542,0,0
87,1313,1124,0,262,0,0
88,1021,1344,0,191,0,0
89,1140,1466,0,166,0,0
90,1184,1313,0,145,0,0
91,1559,1160,0,131,604,0
92,1832,1377,0,122,315,0
93,2136,1913,0,110,253,0
94,2912,2613,0,219,564,0
95,2762,2697,0,1141,875,0
96,2512,2909,0,1067,1055,0
97,2097,3049,0,683,1322,0
98,1977,2750,0,541,1852,0
99,2365,3214,0,1498,2167,0
100,2600,3301,0,2262,3120,0
101,2615,3255,0,4249,4067,0
102,2443,3238,0,6160,4146,0
103,2693,3067,0,6609,3555,0
104,2598,3036,0,7246,5277,0
105,2722,2972,0,9250,6937,0
106,3210,2705,0,10824,7306,0
107,3123,2559,0,10046,10145,0
108,2735,3337,0,11397,11349,0
109,2886,3504,0,15373,16303,0
110,3432,3634,0,17910,21673,0
111,3985,3406,0,18755,27105,0
112,4179,3211,0,19492,25828,0
113,4503,3489,0,27785,28423,0
114,4781,4209,0,31316,34920,0
115,4914,4798,0,35184,34626,0
116,5227,4640,0,42322,39469,0
117,4926,4908,0,44806,46270,0
118,4893,4921,0,46994,49640,0
119,5124,5065,0,49407,53898,0
120,5534,4925,0,49150,52769,0
121,5570,5884,0,53930,52801,0
122,6045,6259,0,56720,55200,0
123,6440,6357,0,54972,58045,0
124,6911,6955,0,55463,64853,0
125,7346,6981,0,57446,61995,0
126,7119,6606,0,59965,57592,0
127,6805,7155,0,60301,58774,0
128,7677,6653,0,60859,60082,0
129,8071,6968,0,60414,62086,0
130,6873,6832,0,59421,68966,0
131,7349,6526,0,60368,66585,0
132,7084,7347,0,60831,62227,0
133,7284,7320,0,62495,60850,0
134,6712,7864,0,58265,59904,0
135,7646,7727,0,56375,60116,0
136,7469,8443,0,55940,57001,0
137,7520,7877,0,54941,55402,0
138,8229,7390,0,53054,53378,0
139,8204,8245,0,52909,52056,0
140,8743,8980,0,51449,49991,0
141,8163,8948,0,50059,49783,0
142,8330,8952,0,49659,48570,0
143,8643,8561,0,46852,47455,0
144,8501,9080,0,45349,48177,0
145,9952,9360,0,44336,47951,0
146,10068,9743,0,43864,46065,0
147,10151,10000,0,43004,45072,0
148,10407,10305,0,43870,43831,0
149,10586,9504,0,43822,42195,0
150,10699,9911,0,43753,41063,0
151,10945,10841,0,41382,40666,0
152,11297,11316,0,41038,39504,0
153,11222,10901,0,39547,38098,0
154,10949,11897,0,39637,36789,0
155,11064,11782,0,38913,35894,0
156,11317,10553,0,37953,36495,0
157,11009,11809,0,38439,36874,0
158,11202,11901,0,36634,36420,0
159,12510,11737,0,35364,35848,0
160,12774,11680,0,34863,34986,0
161,12990,11949,0,33945,34558,0
162,13160,12576,0,33660,33545,0
163,12521,13905,0,32659,32583,0
164,13710,12988,0,33510,32344,0
165,12945,13446,0,32541,31477,0
166,12514,13021,0,31820,31118,0
167,14122,13848,0,32687,30557,0
168,13671,13292,0,31221,29135,0
169,13572,13352,0,31335,28626,0
170,14593,12965,0,30731,28456,0
171,14752,13685,0,30325,28058,0
172,14435,14029,0,29642,27158,0
173,14614,15923,0,29896,26621,0
174,15110,15231,0,29073,26998,0
175,15231,17027,0,28641,26522,0
176,15394,16363,0,27817,26176,0
177,15464,16704,0,26177,25363,0
178,15761,16368,0,25827,24580,0
179,16059,16651,0,25969,23977,0
180,17414,16778,0,25601,23438,0
