,vx,vy,vz,x,y,z
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,478
6,0,0,0,0,0,482
7,0,0,0,0,0,272
8,0,0,0,0,0,249
9,0,0,0,0,0,177
10,0,0,0,0,0,160
11,0,0,0,0,0,137
12,0,0,0,0,0,135
13,0,0,0,0,0,133
14,0,0,0,0,0,115
15,0,0,0,0,0,114
16,0,0,0,0,0,106
17,0,0,0,0,0,103
18,0,0,0,0,0,97
19,0,0,0,0,0,319
20,0,0,0,0,0,588
21,0,0,0,0,0,205
22,0,0,0,0,0,208
23,0,0,0,0,0,266
24,0,0,0,0,0,635
25,0,0,0,0,0,747
26,0,0,0,0,0,1097
27,0,0,0,0,0,1051
28,0,0,0,0,0,922
29,0,0,0,0,0,813
30,0,0,0,0,0,844
31,0,0,0,0,0,805
32,0,0,0,0,0,694
33,0,0,0,0,0,1597
34,0,0,0,0,0,1772
35,2,0,0,0,0,1396
36,5,0,0,0,0,3026
37,25,0,0,0,0,2385
38,12,0,0,0,0,2107
39,4,0,0,0,0,2193
40,38,0,0,0,0,2459
41,24,0,0,0,0,2223
42,18,0,0,0,0,2836
43,16,0,0,0,0,4696
44,66,0,0,0,0,5650
45,30,0,0,0,0,5120
46,25,0,0,0,0,5287
47,16,0,0,0,0,6112
48,26,0,0,0,0,7138
49,4,0,0,0,0,6374
50,3,0,0,0,0,6382
51,31,0,0,0,0,5909
52,9,0,0,0,0,8082
53,33,0,0,0,0,8518
54,16,0,0,0,0,8022
55,19,0,0,0,0,10320
56,27,0,0,0,0,10927
57,33,0,0,0,0,12460
58,15,0,0,0,0,12448
59,27,0,0,0,0,13487
60,82,0,0,0,0,12734
61,55,0,0,0,0,14731
62,32,0,0,0,0,14967
63,50,0,0,0,0,15954
64,13,0,0,0,0,14593
65,59,0,0,0,0,14471
66,59,0,0,0,0,14807
67,39,0,0,0,0,14231
68,31,0,0,0,0,15900
69,71,0,0,0,0,17772
70,94,0,0,0,0,21009
71,90,0,0,0,0,21140
72,143,0,0,0,0,22800
73,96,0,0,0,0,24541
74,117,0,0,0,0,23627
75,149,0,0,0,0,25999
76,131,0,0,0,0,23995
77,139,0,0,0,0,27991
78,175,0,0,0,0,31273
79,154,0,0,0,0,37905
80,120,0,0,0,0,33178
81,183,0,0,0,0,36553
82,173,0,0,0,0,38519
83,195,0,0,0,0,34725
84,257,0,0,0,0,34159
85,170,0,0,0,0,34046
86,242,0,0,0,0,36586
87,381,0,0,0,0,40113
88,337,0,0,0,0,41619
89,308,0,0,0,0,42132
90,239,0,0,0,0,45688
91,309,0,0,0,0,48984
92,285,0,0,0,0,40247
93,533,0,0,0,0,41270
94,414,0,0,0,0,40747
95,485,0,0,0,0,38806
96,566,0,0,0,0,37898
97,481,0,0,0,0,36606
98,462,0,0,0,0,37849
99,458,0,0,0,0,41747
100,519,0,0,0,0,45031
101,482,0,0,0,0,47383
102,589,0,0,0,0,41102
103,516,0,0,0,0,37528
104,566,0,0,0,0,38862
105,610,0,0,0,0,39368
106,583,0,0,0,0,42953
107,721,0,0,0,0,41459
108,760,0,0,0,0,39868
109,804,0,0,0,0,39561
110,923,0,0,0,0,37116
111,998,0,0,0,0,43757
112,1057,0,0,638,0,40270
113,883,0,0,804,0,42684
114,995,0,0,4167,0,45572
115,858,0,0,4097,0,41703
116,846,0,0,12753,0,38312
117,866,0,0,13794,0,34022
118,1019,0,0,15112,0,34452
119,946,0,0,18074,0,35156
120,1107,0,0,17573,0,33761
121,1150,0,0,15270,0,29211
122,1105,0,0,14637,0,33262
123,1178,0,0,17653,0,31505
124,1197,0,0,23026,0,31486
125,1247,0,0,23698,0,27953
126,1310,0,0,28156,0,26508
127,1282,0,0,31848,0,24468
128,1481,0,0,33608,0,23600
129,1355,0,0,31180,0,23268
130,1274,0,0,32237,0,22034
131,1361,0,0,32401,0,23070
132,1521,0,0,30663,0,26066
133,1436,8,0,31575,0,22772
134,1604,38,0,29118,0,20922
135,1806,80,0,27893,0,22048
136,1804,167,0,27427,0,26861
137,1805,54,0,23812,0,24746
138,1817,73,0,22697,0,21350
139,1800,83,0,22608,0,22319
140,1934,121,0,21985,0,26948
141,1833,216,0,21671,0,23885
142,1842,219,0,22930,0,21865
143,1842,403,0,24267,0,22523
144,1888,605,0,23432,0,23627
145,2005,422,0,22573,0,21419
146,1999,817,0,22734,0,21432
147,2067,698,0,21909,0,21110
148,2127,832,0,19953,0,20041
149,2026,961,0,19811,0,19830
150,2303,914,0,20761,0,19564
151,2143,849,0,21281,0,18760
152,2430,737,0,16805,0,19796
153,2614,676,0,17243,0,19285
154,2722,627,0,18552,0,19317
155,2600,838,0,15320,0,19398
156,2706,873,0,13727,271,19742
157,2966,1137,0,13643,366,20546
158,3139,1431,0,14908,215,18960
159,3232,1956,0,13759,195,20881
160,3398,2473,0,15005,152,19198
161,3412,2044,0,13385,132,19838
162,3185,2375,0,12780,122,21566
163,3528,2924,0,11868,117,21623
164,3353,2831,0,11845,124,20820
165,3232,2950,0,12042,121,20384
166,3284,3589,0,12373,714,21390
167,3228,4231,0,12423,533,22146
168,3684,4367,0,13497,433,22188
169,3801,4494,0,11776,821,22861
170,4008,3966,0,11932,809,21825
171,4063,4385,0,12321,847,22385
172,3982,5201,0,11084,1091,24709
173,4186,4973,0,11033,730,23807
174,4929,5918,0,10444,1855,25435
175,4836,5973,0,11071,1869,25959
176,5378,6085,0,11718,1248,24421
177,5402,6377,0,11981,1609,26755
178,5349,6476,0,11727,1140,25641
179,6218,6493,36,12642,1039,26971
180,6551,7064,129,14400,2076,26951
181,6275,7138,163,13489,2632,29177
182,6873,7107,297,13297,1895,27444
183,6737,7606,311,12606,1903,26450
