,vx,vy,vz,x,y,z
0,0,0,0,0,0,804
1,0,0,0,0,0,2367
2,0,0,0,0,0,3599
3,0,0,0,0,0,4185
4,0,0,0,0,0,4776
5,0,0,0,0,0,6865
6,0,0,0,0,0,7892
7,0,0,0,0,0,9001
8,0,0,0,0,0,9154
9,0,0,0,0,0,10586
10,0,0,0,0,0,11553
11,0,0,0,0,0,12936
12,0,0,0,0,0,14315
13,0,0,0,0,0,13929
14,0,0,0,0,0,15829
15,0,0,0,0,0,14750
16,0,0,1,0,0,15940
17,0,1,0,0,0,16848
18,0,2,6,0,0,17425
19,11,0,4,0,0,16670
20,4,4,6,0,0,17678
21,1,4,11,0,0,18374
22,3,8,15,0,0,20247
23,10,0,17,0,0,20687
24,18,11,32,0,0,20349
25,7,2,24,0,0,19428
26,18,7,40,0,0,20132
27,1,11,24,0,0,21681
28,23,7,35,0,0,26184
29,23,12,32,0,0,26770
30,20,6,33,0,0,27081
31,28,21,18,0,0,28682
32,34,19,18,0,0,31165
33,53,27,26,0,0,32253
34,65,15,42,0,0,28660
35,61,22,38,0,0,29602
36,59,58,80,0,0,30994
37,86,57,74,0,0,30724
38,84,60,92,0,0,31552
39,88,92,74,0,0,33873
40,74,52,117,0,0,33441
41,87,104,155,0,0,33101
42,95,102,141,0,0,34548
43,66,137,154,0,0,35638
44,99,107,154,0,0,39406
45,56,128,128,0,0,36797
46,120,200,182,0,0,37025
47,125,148,185,0,0,38237
48,116,176,148,0,0,39218
49,128,225,184,0,0,42584
50,116,196,239,0,0,39459
51,88,202,216,0,0,39892
52,103,195,306,0,0,42788
53,113,190,267,0,0,44006
54,187,234,256,0,0,45172
55,142,254,298,0,0,45399
56,129,292,353,0,0,44146
57,151,288,350,0,0,45717
58,194,332,321,0,0,45898
59,152,404,358,0,0,47637
60,234,379,418,0,0,48122
61,238,418,409,0,189,48135
62,260,378,472,0,154,49958
63,289,440,435,0,408,53407
64,236,398,487,0,177,53228
65,306,467,485,0,140,51301
66,261,475,517,0,125,53658
67,298,446,636,0,120,56531
68,292,537,534,0,249,58039
69,304,531,529,0,237,60734
70,309,638,618,0,434,64015
71,414,551,576,0,167,63962
72,391,662,629,0,161,66783
73,313,727,580,0,337,66502
74,393,818,697,0,216,68532
75,437,741,788,0,307,64066
76,562,899,710,0,516,62228
77,511,832,729,0,341,60223
78,530,923,731,0,282,62303
79,628,900,846,0,255,66976
80,596,1058,866,0,414,67077
81,615,1065,862,0,563,66510
82,784,1138,1064,0,342,69631
83,697,1183,1131,0,335,70199
84,785,1122,1115,0,532,74268
85,862,1174,1037,0,398,72413
86,815,1127,1173,0,551,72090
87,931,1342,1104,0,648,72420
88,931,1279,1225,0,476,74735
89,966,1238,1360,0,706,71527
90,1165,1308,1308,0,988,73837
91,1196,1492,1525,0,1085,77175
92,1340,1590,1394,0,1132,78412
93,1378,1568,1517,0,1297,74072
94,1299,1572,1618,0,1520,73603
95,1532,1524,1737,0,1028,71637
96,1672,1716,1788,0,1134,74466
97,1592,1770,1855,0,938,74685
98,1715,1961,1956,0,902,77630
99,1950,2018,2091,0,906,81866
100,2089,2075,2164,0,909,75429
101,2152,2239,2489,0,1194,80154
102,2197,2539,2564,0,1447,79238
103,2301,2527,2593,0,1337,77742
104,2399,2497,2705,0,1506,77376
105,2559,2791,2909,0,1854,79020
106,2757,2978,3012,0,1857,76275
107,2967,3048,3030,0,1998,74299
108,3002,3219,3070,0,2338,76787
109,3349,3221,3183,0,2563,74394
110,3103,3597,3452,0,3303,76449
111,3563,3800,3715,0,2781,76768
112,3836,4082,3637,0,2553,78425
113,4072,4122,3991,0,2472,77936
114,4107,4049,3829,0,2799,78159
115,4073,4584,4061,0,2738,75620
116,4588,4673,4230,101,3192,79689
117,4426,4598,4185,130,3294,77092
118,5002,4993,4335,334,3191,78841
