,x,y,z,vx,vy,vz
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,2,0,0
4,0,0,0,3,0,0
5,0,0,1,0,0,0
6,0,0,5,0,0,1
7,0,0,5,0,0,1
8,0,0,5,2,0,0
9,0,0,5,0,0,3
10,0,0,6,0,0,0
11,0,0,5,0,0,3
12,0,0,5,0,0,0
13,0,0,5,0,0,0
14,0,0,5,0,0,10
15,0,0,5,4,0,2
16,0,0,6,1,0,0
17,0,0,5,1,4,7
18,0,0,5,1,0,4
19,0,0,5,0,0,2
20,0,0,5,2,0,6
21,0,0,5,2,1,6
22,0,0,6,2,0,9
23,0,0,5,3,0,12
24,0,0,5,7,8,17
25,0,0,6,4,4,17
26,0,0,5,7,4,8
27,0,0,6,4,7,10
28,0,0,5,4,16,10
29,0,0,6,3,2,24
30,0,0,5,6,4,21
31,0,0,6,15,4,24
32,0,0,6,5,4,34
33,0,0,5,8,7,40
34,0,0,6,10,6,12
35,0,0,6,3,4,24
36,0,0,5,14,1,36
37,0,0,6,6,16,37
38,0,0,6,10,11,37
39,0,0,5,15,27,32
40,0,0,6,16,19,43
41,0,0,5,12,11,55
42,0,0,6,16,9,61
43,0,0,5,11,6,75
44,0,0,6,18,18,56
45,0,0,5,22,10,59
46,0,0,6,23,47,60
47,0,0,5,21,25,98
48,0,0,6,29,40,63
49,0,0,6,35,43,67
50,0,0,6,50,27,91
51,0,0,6,64,59,90
52,0,0,6,49,40,104
53,0,0,7,47,60,90
54,0,0,6,61,46,72
55,0,0,6,70,37,103
56,0,0,7,90,74,127
57,0,0,6,100,84,117
58,0,0,6,92,50,137
59,0,0,6,116,106,141
60,0,0,6,105,76,180
61,0,0,6,102,64,182
62,0,0,7,105,98,196
63,0,0,6,129,119,214
64,0,0,6,134,127,257
65,0,0,7,177,152,276
66,0,0,7,151,160,286
67,0,0,6,169,134,297
68,0,0,7,190,152,306
69,0,0,7,199,162,322
70,0,0,6,204,190,400
71,0,7,7,196,210,417
72,0,8,6,279,179,433
73,0,8,7,270,244,435
74,0,7,6,330,234,452
75,0,8,7,318,277,486
76,0,12,6,325,320,513
77,0,16,7,341,288,633
78,0,16,7,386,289,606
79,0,17,6,422,393,701
80,0,15,7,467,385,720
81,83,16,7,460,434,713
82,110,14,7,458,439,824
83,64,15,6,539,502,895
84,59,14,6,550,491,904
85,157,13,7,623,544,942
86,114,15,6,653,637,1005
87,63,13,6,750,706,1083
88,56,13,7,741,653,1222
89,48,13,6,782,699,1248
90,40,13,6,879,808,1342
91,35,14,7,881,853,1473
92,35,12,14,1082,1015,1569
93,41,13,18,1102,1040,1654
94,40,14,19,1197,969,1810
95,41,12,17,1330,1220,1783
96,41,14,18,1251,1199,1961
97,44,14,18,1516,1362,2041
98,43,14,19,1533,1550,2200
99,45,14,20,1632,1596,2317
100,45,14,21,1810,1629,2477
101,46,15,21,1823,1715,2574
102,42,13,22,2034,1913,2918
103,51,14,22,2058,2001,3071
104,53,14,24,2272,2181,3262
105,70,13,25,2385,2336,3631
106,60,13,25,2444,2424,3686
107,70,14,23,2723,2726,3951
108,59,13,22,2907,2856,4188
109,115,13,23,3129,3065,4456
110,189,13,22,3420,3412,4750
111,23,13,22,3539,3528,5017
112,28,13,24,3823,3557,5553
113,30,13,25,4017,4057,5577
114,23,12,23,4296,4339,5945
115,34,13,25,4750,4553,6447
116,50,12,23,5026,4839,6930
117,53,11,25,5385,4824,7196
118,49,11,25,5633,5406,7703
119,47,10,28,6085,5868,8023
120,85,11,26,6295,6017,8369
121,40,11,28,6583,6475,8988
122,41,9,30,7303,6921,9451
123,46,10,29,7495,7222,10041
124,37,11,29,7991,7872,10746
125,35,9,27,8694,8179,11276
126,32,10,24,8928,8748,11551
127,31,10,26,9651,9525,12198
128,30,10,25,10077,9748,12826
129,30,9,22,10672,10543,13503
130,25,10,22,11202,11086,14500
131,24,11,21,11559,11846,15207
132,23,9,21,12595,12228,15971
133,23,9,22,13329,13238,16711
134,23,10,21,14251,13994,17768
135,22,9,20,14980,14548,18908
136,23,9,21,15696,15558,19672
137,26,9,20,16133,16226,20468
138,25,10,20,16928,16990,21945
139,25,9,20,18153,17914,22536
140,25,9,20,19518,19045,23765
141,25,9,19,20685,19764,24985
142,25,10,20,21076,21233,26273
143,27,9,20,21977,22284,27524
144,27,9,23,23887,23298,29299
145,27,8,25,25226,24543,30146
146,29,8,25,25903,26538,31922
147,27,9,27,27448,27870,33421
148,24,9,24,28384,28920,35031
149,26,8,25,30536,29862,36829
150,24,8,28,31595,31925,38440
151,22,9,25,33105,32985,40122
152,22,8,25,35117,34499,42068
153,22,8,26,36507,36459,43250
154,20,9,25,38066,38545,45012
155,20,8,26,40490,39788,46924
156,19,8,32,42483,41920,48697
157,19,10,31,44230,44759,51935
158,20,9,28,46188,45783,52822
159,18,8,29,48608,48081,55483
160,19,10,34,50593,50084,57460
161,17,8,34,52848,52661,59846
162,20,11,32,55589,54816,62245
163,22,9,34,57298,56862,64980
164,21,9,37,59557,59669,68374
165,25,8,34,62783,63270,70603
166,25,8,37,65761,64946,73105
167,28,9,36,68172,68150,76355
168,31,8,39,71533,70672,78616
169,33,7,65,73389,73505,82279
170,25,8,115,76261,76537,85164
171,24,8,62,80447,79386,88462
172,23,7,49,83277,83323,91566
173,21,9,56,86988,85772,95079
174,19,8,49,90623,90148,98526
175,18,9,135,93249,94387,102214
176,17,8,140,97311,95758,104794
177,16,9,37,101613,100386,108985
178,15,8,47,105237,103598,112579
179,16,9,56,108491,108744,115823
180,16,9,103,112658,113319,120428
181,15,10,54,116984,116163,124335
182,15,9,62,120766,120637,127261
183,15,11,55,125928,124450,132280
184,16,9,43,129707,128609,136323
185,16,9,42,133887,134772,139688
186,20,9,41,136381,137290,145189
