,x,y,z,vx,vy,vz
0,0,0,5,0,0,0
1,0,0,9,0,0,0
2,0,0,21,0,0,0
3,0,0,28,0,0,0
4,0,0,42,0,0,0
5,0,0,53,0,0,1
6,0,0,65,0,0,8
7,0,0,81,0,0,10
8,0,0,91,0,0,26
9,0,0,104,0,0,36
10,0,0,113,0,0,39
11,0,0,123,0,0,68
12,0,0,127,0,0,92
13,0,0,144,0,0,114
14,0,0,161,0,0,135
15,0,0,164,0,0,166
16,0,0,169,0,0,185
17,0,0,178,0,0,199
18,2,0,193,0,0,219
19,11,0,184,0,0,267
20,10,0,193,0,0,321
21,11,0,217,0,0,360
22,10,0,239,0,0,378
23,11,0,243,0,0,393
24,10,0,266,0,0,427
25,11,0,300,0,0,451
26,10,0,295,0,0,485
27,11,0,312,0,0,521
28,10,0,321,0,433,554
29,11,0,323,0,0,590
30,10,0,333,0,0,626
31,11,0,344,0,0,659
32,12,0,353,0,8,689
33,16,0,361,0,39,701
34,15,0,363,0,0,727
35,16,0,378,0,6,751
36,15,0,389,0,0,773
37,16,0,393,0,0,783
38,16,0,401,0,0,813
39,15,5,409,0,0,838
40,15,5,421,0,0,851
41,19,4,431,0,252,878
42,21,5,448,0,0,902
43,20,5,457,0,0,915
44,21,4,472,0,0,913
45,19,5,483,0,0,926
46,21,5,481,356,0,953
47,19,4,492,0,6,974
48,21,5,492,454,0,997
49,19,11,515,0,12,1018
50,21,12,529,909,0,1042
51,20,14,534,0,0,1047
52,21,13,534,0,0,1052
53,19,12,550,0,0,1066
54,23,14,546,0,0,1086
55,25,12,576,0,0,1128
56,26,16,576,0,0,1147
57,25,23,583,0,206,1151
58,26,31,598,0,799,1156
59,25,31,609,0,0,1150
60,26,33,618,0,1,1174
61,30,39,637,0,0,1200
62,32,47,644,0,827,1224
63,32,54,653,13,2,1243
64,35,49,666,0,0,1274
65,33,50,691,753,400,1289
66,34,52,693,0,19,1304
67,40,58,715,0,0,1319
68,41,62,723,190,4,1338
69,41,64,732,0,1,1362
70,40,68,740,10,0,1375
71,40,70,737,0,0,1395
72,46,72,748,0,0,1403
73,51,73,759,0,0,1397
74,48,78,776,0,291,1400
75,53,83,783,0,16,1408
76,54,83,779,0,17,1426
77,65,82,798,0,2,1438
78,72,84,818,31,0,1451
79,76,83,838,0,11,1470
80,78,96,850,20,21,1482
81,87,98,865,0,0,1490
82,90,93,872,0,1489,1497
83,88,95,870,0,594,1509
84,90,100,895,0,218,1511
85,95,101,893,594,767,1520
86,97,101,915,0,928,1530
87,94,110,922,0,1022,1534
88,96,123,926,0,4,1541
89,96,133,941,1002,32,1563
90,104,135,964,0,53,1568
91,104,131,945,11,959,1576
92,104,136,972,16,21,1573
93,121,144,982,305,15,1584
94,129,156,992,32,585,1603
95,137,166,1020,0,10,1571
96,134,165,1027,0,24,1576
97,143,174,1037,0,35,1603
98,159,174,1063,0,28,1616
99,167,181,1077,1027,10,1616
100,170,184,1051,31,953,1615
101,174,185,1095,0,30,1631
