,x,y,z,vx,vy,vz
0,0,0,1,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,2,0,0,0
4,0,0,0,0,0,0
5,0,0,4,0,0,0
6,0,0,0,0,0,0
7,0,0,3,0,0,1
8,0,0,2,0,0,1
9,0,0,3,0,0,2
10,0,0,5,0,0,2
11,0,0,1,0,0,1
12,0,0,5,0,0,2
13,0,0,3,0,0,2
14,0,0,6,0,0,4
15,0,0,4,0,0,5
16,0,0,2,0,0,4
17,0,0,7,0,0,5
18,0,0,2,0,0,8
19,0,0,6,0,0,7
20,0,0,3,0,0,8
21,0,0,4,0,0,9
22,0,0,7,0,0,7
23,0,0,3,0,0,9
24,0,0,7,0,0,8
25,0,0,2,0,0,9
26,0,0,6,0,0,9
27,0,0,5,0,0,10
28,0,0,5,0,0,12
29,0,0,8,0,0,13
30,0,0,4,0,0,14
31,0,0,6,0,0,14
32,0,0,7,0,0,12
33,0,0,9,0,0,17
34,0,0,7,0,0,15
35,0,0,8,0,0,15
36,0,0,10,0,0,15
37,0,0,8,0,0,14
38,0,0,8,0,0,20
39,0,0,12,0,0,18
40,0,0,10,0,0,19
41,0,1,11,0,0,19
42,0,1,10,0,0,16
43,0,1,14,0,0,23
44,0,1,7,0,0,21
45,0,0,14,0,0,21
46,0,1,9,0,0,21
47,0,1,12,0,0,17
48,0,1,12,0,0,22
49,0,1,7,0,0,22
50,0,1,15,0,0,22
51,0,0,8,49,0,20
52,0,1,15,0,0,22
53,0,1,10,0,0,25
54,0,1,14,0,0,25
55,0,1,11,0,0,22
56,0,1,12,0,0,21
57,0,0,12,0,0,23
58,0,1,16,0,0,23
59,0,1,8,0,0,27
60,0,1,16,0,0,23
61,0,1,12,0,0,22
62,0,0,14,0,0,25
63,0,1,14,0,0,28
64,0,1,15,0,0,31
65,0,1,15,10,0,28
66,0,1,15,0,0,26
67,0,1,15,0,0,29
68,0,0,14,0,0,31
69,0,1,16,0,0,34
70,0,1,14,1,0,29
71,0,1,16,0,0,30
72,0,1,15,0,0,30
73,1,0,18,0,0,34
74,0,1,14,0,0,34
75,2,1,19,0,3,31
76,0,1,16,0,0,29
77,2,1,18,0,0,32
78,1,2,19,0,0,34
79,1,0,17,0,0,36
80,1,2,22,0,0,30
81,1,2,17,0,3,31
82,1,2,21,0,0,35
83,1,2,17,111,0,33
84,2,1,23,0,0,37
85,2,3,19,0,0,32
86,1,4,23,0,0,34
87,3,2,18,9,2,36
88,0,4,23,0,80,36
89,4,3,19,3,0,36
90,1,2,22,0,0,33
91,4,4,20,0,7,34
92,2,3,25,0,0,38
93,2,5,17,0,0,38
94,3,6,27,21,0,38
95,3,5,20,0,0,33
96,1,5,27,7,0,36
97,5,5,19,115,0,39
98,3,6,28,2,2,38
99,3,7,19,0,0,37
100,2,5,27,0,0,34
101,4,5,25,4,0,35
102,3,4,20,11,12,39
103,5,7,30,4,0,40
104,2,6,25,2,0,40
105,3,6,27,0,5,39
106,4,5,22,0,0,39
107,2,4,30,0,0,40
108,6,8,29,0,0,43
109,2,6,27,7,0,41
110,5,6,27,2,0,37
111,5,5,26,1,0,37
112,5,7,29,6,0,42
113,3,7,26,4,5,43
114,5,7,31,5,0,38
115,5,7,30,2,0,38
116,7,7,24,6,11,39
117,4,5,32,6,0,41
118,5,7,27,2,0,44
119,6,6,33,5,2,37
120,7,10,27,0,4,39
121,6,6,28,12,5,40
122,6,7,34,3,0,41
123,7,8,25,4,0,45
124,8,8,30,4,26,38
125,7,10,28,130,2,40
126,6,7,34,9,79,40
127,6,7,34,9,0,42
128,8,10,29,120,2,45
129,7,10,31,1,1,38
130,9,9,29,7,1,43
131,7,9,36,0,142,40
132,9,8,29,104,184,42
133,8,12,36,0,44,45
134,9,8,32,0,216,43
135,9,12,28,0,0,40
136,7,10,40,4,0,42
137,7,12,30,4,10,43
138,9,10,30,9,9,48
139,8,10,38,16,7,41
140,13,11,35,21,103,41
141,7,12,31,16,7,41
142,11,12,36,0,3,43
143,7,9,37,12,32,46
144,12,12,35,105,10,40
145,10,14,32,120,3,41
146,12,15,38,0,127,39
147,8,15,35,0,9,44
148,11,14,34,8,131,43
149,12,14,40,7,121,41
150,10,16,34,1,0,43
151,11,11,37,11,2,41
152,11,16,38,9,10,46
153,10,14,35,0,156,44
154,11,16,39,3,3,39
155,14,15,38,11,21,45
156,11,19,38,22,20,42
157,11,18,39,10,1,44
158,11,15,36,2,2,45
159,13,17,41,1,141,46
160,11,16,40,7,20,54
161,16,17,38,5,19,53
162,13,17,38,3,11,50
163,14,19,41,17,28,43
164,13,18,37,1,36,47
165,15,19,47,159,22,48
166,12,17,39,12,144,53
167,13,21,43,10,38,43
168,13,18,38,1,3,41
169,12,16,45,5,17,41
170,15,17,45,20,69,45
171,13,22,45,11,27,53
172,13,24,39,17,150,58
173,15,23,46,0,11,49
174,12,23,45,129,18,48
175,13,25,43,8,114,51
176,16,22,44,142,15,52
177,13,24,48,0,25,50
178,17,26,47,18,13,41
179,15,27,43,39,136,43
180,17,29,50,270,43,61
181,15,24,49,144,27,55
182,17,33,50,13,17,75
183,18,24,48,21,10,59
184,18,27,50,42,55,62
185,15,28,51,40,303,71
186,15,24,49,17,15,66
187,18,25,51,22,22,75
188,12,24,56,22,23,60
189,19,23,52,52,62,58
190,15,26,51,200,21,77
191,20,28,54,25,20,71
192,20,24,56,24,31,80
193,20,29,60,42,40,77
194,15,26,55,15,199,77
195,22,24,56,8,42,67
196,18,26,57,36,180,80
197,19,28,64,101,28,94
198,21,29,61,64,18,133
199,25,25,67,54,20,144
200,26,28,61,15,28,144
201,24,26,64,39,59,122
202,25,28,65,37,25,123
203,26,27,69,50,35,141
204,36,27,71,80,43,128
205,27,25,63,38,32,173
206,29,32,67,44,37,165
207,29,26,79,91,76,145
208,31,26,73,76,94,188
209,34,83,83,142,101,195
210,32,44,88,72,75,224
211,33,36,95,161,271,260
212,33,39,84,168,168,309
213,39,40,130,187,327,394
214,83,39,143,249,224,402
215,106,37,173,281,361,410
216,79,33,228,482,323,459
217,69,76,280,524,401,506
218,69,55,403,495,565,623
219,91,143,456,673,525,748
220,78,108,435,491,696,887
221,86,95,486,729,724,1096
222,94,152,528,989,925,1384
223,157,190,629,1200,1048,1576
224,120,319,1124,1286,1368,1820
225,165,278,38920,1644,1894,2216
226,182,249,218779,1830,1759,2613
227,246,376,208727,2023,2552,3033
228,456,487,132299,2640,2616,3627
229,616,644,77925,2861,2869,4162
230,795,782,46126,3475,3449,4700
231,1042,1015,27031,4350,4049,5500
232,1173,1411,15631,4453,4443,6171
233,1647,1905,8542,5181,5049,7006
234,2068,2221,5001,5910,5577,8108
235,2725,3049,2734,6522,6263,8976
236,2897,2745,1516,7151,7582,10038
237,4181,4257,1204,9194,8116,11167
238,5414,5809,734,9414,9598,12278
239,6551,6680,361,10165,9906,13693
240,6699,8200,167,11242,11384,15047
241,8078,9906,140,12691,12551,16266
242,11601,11432,67,13247,12929,17206
243,12663,13972,26,15113,14152,18533
244,14277,15207,43,16379,16184,19616
245,17558,18059,32,17158,16820,20117
246,20924,20419,27,18380,18400,20856
247,21874,22563,36,19943,19179,21902
248,23561,23606,51,20707,20378,22270
249,25798,27259,63,21851,21470,23068
250,29160,28131,36,22538,22114,23677
