,x,y,z,vx,vy,vz
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,4
4,0,0,0,0,0,8
5,0,0,0,0,0,8
6,0,0,0,0,0,11
7,0,0,0,0,0,16
8,0,0,0,0,0,16
9,0,0,0,0,0,16
10,0,0,0,0,0,10
11,0,0,0,0,0,18
12,0,0,1,0,0,14
13,0,0,4,0,0,11
14,0,0,5,0,0,0
15,0,0,5,0,0,6
16,0,0,8,0,0,16
17,0,0,8,0,0,19
18,0,0,8,0,0,33
19,0,0,9,0,0,44
20,0,0,8,0,0,42
21,0,0,8,0,0,48
22,0,0,8,0,0,67
23,0,0,9,0,0,61
24,0,0,8,0,0,63
25,0,0,8,0,0,70
26,0,0,8,0,0,55
27,0,0,9,0,0,55
28,0,0,8,0,0,48
29,0,0,9,0,0,38
30,0,0,8,0,0,32
31,0,0,9,0,0,31
32,0,0,8,0,2,24
33,0,0,8,0,0,36
34,0,0,9,0,3,32
35,0,0,8,0,8,31
36,0,0,8,0,4,23
37,0,0,9,0,3,10
38,0,0,9,0,6,6
39,0,0,8,0,10,0
40,0,0,8,0,6,0
41,0,0,9,0,2,6
42,0,0,8,0,0,8
43,0,0,9,0,0,8
44,0,0,9,0,0,8
45,0,0,8,0,7,8
46,0,0,9,0,0,8
47,0,0,9,0,1,11
48,0,0,8,0,0,10
49,0,0,9,0,0,6
50,0,0,9,0,0,0
51,0,0,8,23,10,13
52,0,0,9,2,11,9
53,0,0,8,0,23,15
54,0,0,9,2,0,15
55,0,0,9,3,20,11
56,0,0,8,0,3,10
57,0,0,9,8,8,7
58,0,0,9,15,16,19
59,0,0,8,9,6,18
60,0,0,9,3,0,15
61,0,0,8,5,6,15
62,0,0,10,2,3,15
63,0,0,8,7,1,22
64,0,0,9,23,18,16
65,0,0,9,31,6,37
66,0,0,8,25,8,46
67,0,0,9,11,23,61
68,0,0,8,22,13,45
69,0,0,10,40,9,49
70,0,0,9,30,18,65
71,0,0,9,29,18,32
72,0,0,9,36,14,35
73,0,0,8,35,41,48
74,0,0,9,39,22,52
75,0,0,9,78,39,59
76,0,0,9,63,34,78
77,0,0,8,74,32,81
78,0,0,10,79,36,75
79,0,0,8,60,17,114
80,0,0,9,85,20,78
81,0,0,8,77,49,67
82,0,0,10,82,19,139
83,0,0,8,180,42,148
84,0,0,8,184,136,140
85,0,0,9,155,92,150
86,0,0,9,176,72,155
87,0,0,8,171,78,170
88,0,0,9,257,95,137
89,0,0,9,235,142,211
90,0,0,9,160,111,244
91,0,0,9,216,208,259
92,0,0,8,268,210,278
93,0,0,9,250,243,260
94,0,0,9,270,261,334
95,0,0,9,272,270,415
96,0,0,9,297,352,432
97,0,0,9,428,298,469
98,0,0,9,451,403,506
99,0,0,8,497,339,574
100,0,0,10,439,583,608
101,0,0,8,568,585,696
102,0,0,8,640,534,743
103,0,0,9,711,632,755
104,0,0,9,620,668,879
105,0,0,8,736,708,986
106,0,0,9,792,847,1070
107,0,0,8,870,823,1068
108,0,0,8,1003,928,1275
109,0,0,9,1067,1170,1349
110,0,0,8,1265,1043,1359
111,0,0,8,1075,1301,1567
112,0,0,9,1360,1182,1546
113,0,0,7,1550,1481,1734
114,0,0,8,1688,1472,2081
115,0,0,9,1794,1803,2165
116,0,0,8,1948,1978,2309
117,0,0,8,1939,1939,2371
118,0,0,9,2323,2068,2563
119,0,0,8,2474,2347,2624
120,0,0,8,2526,2367,2915
121,0,0,8,2676,2480,3181
122,0,0,8,2805,3334,3578
123,0,0,9,3370,3132,3802
124,0,0,8,3544,3243,3940
125,0,0,8,3735,3425,4476
126,0,0,9,3955,3619,4403
127,0,0,9,4397,4047,4765
128,0,0,9,4648,4328,5348
129,0,0,8,4658,4801,5595
130,0,0,8,5150,5223,5849
131,0,0,8,5417,5973,6270
132,0,0,9,6361,6673,7191
133,0,0,8,6485,6348,7480
134,0,0,9,6693,6823,8306
135,0,0,8,7217,7546,8630
136,0,0,9,7760,8206,9233
137,0,0,8,8242,8376,10109
138,0,0,9,8880,9471,10835
139,0,0,9,9859,9626,11141
140,0,0,9,10506,10653,11736
141,0,0,9,11031,11402,12755
142,0,0,9,12250,11635,13767
143,0,0,9,13282,12748,14558
144,0,0,10,13824,14350,15808
145,0,0,9,14765,14798,16698
146,0,0,10,15465,16098,17796
147,0,0,9,16551,16470,18321
148,0,0,10,18580,18088,19272
149,0,0,9,19550,19072,20619
150,0,0,10,19646,20523,21407
151,0,0,10,21541,20889,23251
152,0,0,9,21668,22417,23848
153,0,0,11,23793,24040,25459
154,0,0,10,25792,25242,27334
155,0,0,9,26858,27088,28778
156,0,0,11,28827,28351,30560
157,0,0,9,30202,29531,32480
158,0,0,11,31578,31358,34327
159,0,0,11,34012,33769,36561
160,0,0,10,35868,35774,38600
161,0,0,10,37477,36657,41261
162,0,0,10,39233,39063,42847
163,0,0,11,40923,40699,45561
164,0,0,11,44360,44523,47728
165,0,0,10,45019,47551,49356
166,0,0,11,47370,48246,51845
167,0,0,11,51126,53537,54126
168,0,0,12,53745,53876,56280
169,0,0,11,56079,55195,59518
170,0,0,11,59228,59147,62214
171,0,16,11,60985,62556,66102
172,0,26,12,64406,66023,69064
173,0,27,12,66849,68762,71769
174,0,27,11,71278,72121,75801
175,0,27,12,73617,75933,78355
176,0,27,12,77200,79908,82123
177,0,31,12,81060,82898,85422
178,0,31,11,82953,87291,89221
179,0,31,12,90506,90094,94269
180,0,32,11,92118,93919,97316
181,0,23,12,97313,99363,100032
182,0,21,14,100422,102996,105090
183,0,21,12,105692,106707,108962
184,0,22,14,111113,110211,112565
185,0,21,13,115381,116220,118330
186,0,20,13,120491,119421,123810
187,0,28,13,123432,126182,128733
188,0,24,14,129582,130221,132105
189,0,22,13,133966,136864,136232
