,x,y,z,vx,vy,vz
0,0,0,0,0,0,2
1,0,0,0,0,0,6
2,0,0,0,0,0,7
3,0,0,0,0,0,1
4,0,0,0,0,0,1
5,0,0,0,0,0,3
6,0,0,0,0,0,3
7,0,0,0,0,0,1
8,0,0,0,0,0,2
9,0,0,0,0,0,0
10,0,0,0,0,0,1
11,0,0,0,0,0,2
12,0,0,0,0,0,5
13,0,0,0,0,0,0
14,0,0,0,0,0,2
15,0,0,0,0,0,0
16,0,0,0,0,0,1
17,0,0,0,0,0,2
18,0,0,0,0,0,0
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,0,0,0,0,0,2
22,0,0,0,0,0,1
23,0,0,0,0,0,1
24,0,0,0,0,0,3
25,0,0,0,0,0,2
26,0,0,0,0,0,6
27,0,0,0,0,0,0
28,0,0,0,0,0,2
29,0,0,0,0,0,6
30,0,0,0,0,0,4
31,0,0,0,0,0,6
32,0,0,0,0,0,8
33,0,0,0,0,0,0
34,0,0,0,0,0,5
35,0,0,0,0,0,10
36,0,0,0,0,0,8
37,0,0,0,0,0,4
38,0,0,0,0,0,12
39,0,0,0,0,0,4
40,0,0,0,0,0,6
41,0,0,0,0,0,10
42,0,0,0,1,0,13
43,0,0,0,0,0,9
44,0,0,0,2,0,17
45,0,0,0,4,0,13
46,0,0,0,3,1,5
47,0,0,0,1,3,16
48,0,0,0,6,2,13
49,0,0,0,2,2,3
50,0,0,0,1,6,11
51,0,0,0,13,15,26
52,0,0,0,3,5,30
53,0,0,0,0,8,22
54,0,0,0,8,6,25
55,0,0,0,1,14,18
56,0,0,0,5,6,26
57,0,0,0,15,16,37
58,0,0,0,7,7,27
59,0,0,0,15,20,25
60,0,0,0,22,14,24
61,0,0,0,7,17,34
62,0,0,0,21,9,29
63,0,0,0,10,21,41
64,0,0,0,12,32,41
65,0,0,0,21,19,33
66,0,0,0,22,14,54
67,0,0,0,17,22,35
68,0,0,0,41,38,35
69,0,0,0,26,25,74
70,0,0,0,19,54,43
71,0,0,0,46,43,56
72,0,0,0,45,24,62
73,0,0,0,36,46,72
74,0,0,0,64,46,64
75,0,0,0,65,67,74
76,0,0,0,64,35,85
77,0,0,0,63,52,119
78,0,0,0,107,66,104
79,0,0,0,125,64,120
80,0,0,0,76,78,152
81,0,0,0,102,116,161
82,0,0,0,90,107,180
83,0,0,0,128,89,220
84,0,0,0,168,103,211
85,0,0,0,141,140,225
86,0,0,0,180,119,179
87,0,0,0,156,145,249
88,0,0,0,163,176,267
89,0,0,0,235,237,210
90,0,0,0,218,200,292
91,0,0,0,215,227,386
92,0,0,0,237,243,303
93,0,0,0,257,224,391
94,0,0,0,320,259,395
95,0,0,0,278,286,393
96,0,0,0,306,340,394
97,0,0,0,323,342,464
98,0,0,0,386,391,568
99,0,0,0,372,472,515
100,0,0,0,426,381,571
101,0,0,0,499,399,629
102,0,0,0,549,500,694
103,0,0,0,476,451,725
104,0,0,0,479,590,765
105,0,0,0,603,540,886
106,0,0,0,629,599,921
107,0,0,0,718,611,943
108,0,0,0,694,704,1119
109,0,0,0,778,727,1186
110,0,0,0,795,828,1286
111,0,0,0,894,868,1194
112,0,0,0,866,858,1388
113,0,0,0,991,975,1376
114,0,0,0,1039,1075,1487
115,0,0,0,1133,1240,1589
116,0,0,0,1211,1204,1779
117,0,0,0,1258,1185,1772
118,0,0,0,1471,1286,1833
119,0,0,0,1306,1476,1950
120,0,0,0,1554,1566,2148
121,0,0,0,1669,1551,2362
122,0,0,0,1793,1721,2209
123,0,0,0,1854,1781,2417
124,0,0,0,1958,1947,2495
125,0,0,0,2120,2012,2590
126,0,0,0,2188,2330,2933
127,0,0,0,2372,2395,3086
128,0,0,0,2621,2562,3297
129,0,0,0,2568,2546,3551
130,0,0,0,2694,2834,3621
131,0,0,0,3046,2948,3863
132,0,0,0,3036,3030,4287
133,0,0,0,3290,3315,4316
134,0,0,0,3452,3622,4536
135,0,0,0,3785,3665,4686
136,0,0,0,3846,3912,5028
137,0,0,0,4149,4254,5336
138,0,0,0,4490,4383,5485
139,0,0,0,4573,4487,5839
140,0,0,0,4628,4899,6135
141,0,0,0,5083,5121,6578
142,0,0,0,5521,5317,6772
143,0,0,0,5714,5575,6798
144,0,0,0,6072,5997,7559
145,0,0,0,6335,6114,7514
146,0,0,0,6616,6635,7965
147,0,0,0,7024,6928,8251
148,0,0,0,7330,7092,8542
149,0,0,0,7767,7657,9134
150,0,0,0,8068,7687,9823
151,0,0,0,8519,8454,10064
152,0,0,0,8881,8663,10593
153,0,0,0,9235,9403,10862
154,0,0,0,9908,9673,11341
155,0,0,0,10257,10328,11815
156,0,0,0,10688,10599,12330
157,0,0,0,11260,10714,12737
158,0,0,0,11531,11557,13394
159,0,0,0,12241,12332,14437
160,0,0,0,12858,12589,14470
161,0,0,0,13374,13031,14909
162,0,0,0,14049,13607,16083
163,0,0,0,14389,14283,16618
164,0,0,0,14934,15197,17300
165,0,0,0,15743,15409,18196
166,0,0,0,16320,16710,18840
167,0,0,0,17316,17031,19637
168,0,0,0,17859,17957,20346
169,0,0,0,18768,18437,20841
170,0,0,0,19103,19180,21816
171,0,0,0,20223,20063,22837
172,0,0,0,21240,20569,23537
173,0,0,0,21680,21682,24321
174,0,0,0,22915,22550,25238
175,0,0,0,23923,23384,26454
176,0,0,0,24357,24249,27272
177,0,0,0,25645,25046,28143
178,0,0,0,26338,26221,29693
179,0,0,0,27523,26247,29932
180,0,0,0,28357,27891,30798
181,0,0,0,29658,29210,32164
182,0,0,0,30381,29668,33132
183,0,0,0,31619,30390,34834
184,0,0,0,32436,31471,35235
185,0,0,0,33929,32931,36281
186,0,0,0,34303,33665,37478
187,0,0,0,35548,35027,38844
188,0,0,0,36645,36273,40302
189,0,0,0,38235,37114,40773
190,0,0,0,39218,38097,41360
191,0,0,0,40565,39192,42860
192,0,0,0,41400,40443,44232
193,0,0,0,42239,42203,45278
194,0,0,0,44295,43062,46980
195,0,0,0,45339,44773,48174
196,0,0,0,46567,46137,49124
197,0,0,0,47459,46854,50901
198,0,0,0,49154,48633,52180
199,0,0,0,50018,49957,53163
200,0,0,0,51540,51519,54042
201,0,0,0,53221,52961,55190
202,0,0,0,54225,54344,57495
203,0,0,0,55780,56116,58014
204,0,0,0,56836,56919,59718
205,0,0,0,58226,58263,61540
206,0,0,0,59302,59524,62175
207,0,0,0,60942,61412,63186
208,0,0,0,62248,63403,64649
209,0,0,0,63353,63991,65921
210,0,0,0,65379,64937,67677
211,0,0,0,66323,66771,69220
212,0,0,0,68477,67385,69785
213,0,0,0,69369,70147,71657
214,0,0,0,70554,70785,72226
215,0,43,0,71950,72399,73469
216,0,41,0,74369,73910,74880
217,22,197,0,74651,75510,75936
218,101,160,0,76205,75994,77747
219,98,150,0,78057,78292,78810
220,310,285,0,78996,79712,80165
221,431,381,72,79566,81163,81446
222,659,631,66,81603,82551,81829
223,682,988,127,83368,83719,83572
224,996,1280,163,84718,85311,84843
225,1575,1868,206,85946,86367,85830
226,2534,2410,566,86951,87334,86755
227,3315,3698,489,88029,87885,87792
228,3985,5178,1054,89779,90120,88206
229,6163,6647,1644,89779,90646,89201
230,8754,9348,3189,91275,91814,89642
231,11696,12182,3367,92074,93386,91113
