,x,y,z,vx,vy,vz
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,311,0,0,0
18,0,0,95463,0,0,0
19,0,0,287784,0,0,0
20,0,0,202518,0,0,0
21,0,0,132337,0,0,0
22,0,0,110349,0,0,0
23,0,0,84933,0,0,0
24,0,0,79393,0,0,0
25,0,0,68678,0,0,0
26,0,0,59660,0,0,0
27,0,0,57109,0,0,0
28,0,0,48404,0,0,0
29,0,0,44064,0,0,0
30,0,0,37844,0,0,0
31,0,0,39948,0,0,0
32,0,0,30247,0,0,0
33,0,0,25076,0,0,0
34,0,0,22642,0,0,0
35,0,0,15270,0,0,0
36,0,0,12627,0,0,0
37,0,0,11238,0,0,0
38,0,0,9218,0,0,0
39,0,0,5274,0,0,0
40,0,0,4876,0,0,0
41,0,0,4220,0,0,0
42,0,0,2699,0,0,0
43,0,0,3724,0,0,0
44,0,0,2169,0,0,0
45,0,0,1020,0,0,0
46,0,0,982,0,0,0
47,0,0,1638,0,0,0
48,0,0,778,0,0,0
49,0,0,372,0,0,0
50,0,0,407,0,0,0
51,0,0,547,0,0,0
52,0,0,171,0,0,0
53,0,0,124,0,0,0
54,0,0,71,0,0,0
55,0,0,73,0,0,0
56,0,0,102,0,0,0
57,0,0,149,0,0,0
58,0,0,209,0,0,0
59,0,0,0,0,0,0
60,0,0,0,0,0,0
61,0,0,0,0,0,0
62,0,0,0,0,0,0
63,0,0,0,0,0,0
64,0,0,0,0,0,0
65,0,0,0,0,0,0
66,0,0,0,0,0,0
67,0,0,0,0,0,0
68,0,0,0,0,0,0
69,0,0,0,0,0,0
70,0,0,0,0,0,0
71,0,0,0,0,0,0
72,0,0,0,0,0,0
73,0,0,0,0,0,0
74,0,0,0,0,0,0
75,0,0,0,0,0,0
76,0,0,0,0,0,0
77,0,0,0,0,0,0
78,0,0,0,0,0,0
79,0,0,0,0,0,0
80,0,0,0,0,0,0
81,0,0,0,0,0,0
82,0,0,0,0,0,0
83,0,0,0,0,0,0
84,0,0,0,0,0,0
85,0,0,0,0,0,0
86,0,0,0,0,0,0
87,0,0,0,0,0,0
88,0,0,0,0,0,0
89,0,0,0,0,0,0
90,0,0,0,0,0,0
91,0,0,0,0,0,0
92,0,0,0,0,0,0
93,0,0,0,0,0,0
94,359,0,0,0,0,0
95,123,0,0,0,0,0
96,128,0,0,0,0,0
97,382,0,0,0,0,0
98,1765,0,0,0,0,0
99,3401,0,0,0,0,0
100,2269,0,0,0,0,0
101,3285,0,0,0,0,0
102,5264,0,0,0,0,0
103,9518,0,0,0,0,0
104,13015,0,0,0,0,0
105,16675,0,0,0,0,0
106,21996,0,0,0,0,0
107,22768,0,0,0,0,0
108,21182,0,0,0,0,0
109,23422,0,0,0,0,0
110,30463,0,0,0,0,0
111,30247,0,0,0,0,0
112,35055,0,0,0,0,0
113,33346,0,0,0,0,0
114,30792,0,0,0,0,0
115,37438,2026,0,0,0,0
116,38368,4123,0,0,0,550
117,37271,9808,0,0,0,2227
118,36503,19716,0,0,0,1725
119,38192,23983,0,0,0,3885
120,34286,37161,0,0,0,8784
121,35181,47972,0,11,0,9709
122,35231,105059,0,10261,0,12464
123,37031,242108,0,19785,0,22352
124,34655,530024,0,49245,792,36978
125,35858,386966,0,124932,3140,86830
126,38978,86603,0,222368,17414,223453
127,37305,8390,0,308864,643532,547221
128,38790,779,0,309876,785940,417912
129,34365,0,0,242487,53807,113178
130,40387,0,0,129498,93,11364
131,33140,0,0,54847,0,4164
132,32725,0,0,21720,0,1335
133,28200,0,0,7107,0,587
134,37443,0,0,3717,0,0
135,40092,0,0,0,0,0
136,37226,0,0,0,0,0
137,34490,0,0,0,0,0
138,34661,0,0,0,0,0
139,29461,0,0,0,0,0
140,26309,0,0,0,0,0
141,25708,0,0,0,0,0
142,27014,0,0,0,0,0
143,29108,0,0,0,0,0
144,23601,0,0,0,0,0
145,25849,0,0,0,0,0
146,21512,0,0,0,0,0
147,19961,0,0,0,0,0
148,20444,0,0,0,0,0
149,19050,0,0,0,0,0
150,16958,0,0,0,0,0
151,16233,0,0,0,0,0
152,12037,0,0,0,0,0
153,4671,0,0,0,0,0
154,5946,0,0,0,0,0
155,1710,0,0,0,0,0
156,1479,0,0,0,0,0
157,1990,0,0,0,0,0
158,560,0,0,0,0,0
159,1223,0,0,0,0,0
160,623,0,0,0,0,0
161,0,0,0,0,0,0
162,0,0,0,0,0,0
163,0,0,0,0,0,0
164,0,0,0,0,0,0
165,0,0,0,0,0,0
166,0,0,0,0,0,0
167,0,0,0,0,0,0
168,0,0,0,0,0,0
169,0,0,0,0,0,0
170,0,0,0,0,0,0
171,0,0,0,0,0,0
172,0,0,0,0,0,0
173,0,0,0,0,0,0
174,0,0,0,0,0,0
175,0,0,0,0,0,0
176,0,0,0,0,0,0
177,0,0,0,0,0,0
178,0,0,0,0,0,0
179,0,0,0,0,0,0
180,0,0,0,0,0,0
181,0,0,0,0,0,0
182,0,0,0,0,0,0
183,0,0,0,0,0,0
184,0,0,0,0,0,0
185,0,0,0,0,0,0
186,0,0,0,0,0,0
187,0,0,0,0,0,0
188,0,0,0,0,0,0
189,0,0,0,0,0,0
190,0,0,0,0,0,0
191,0,0,0,0,0,0
192,0,0,0,0,0,0
193,0,0,0,0,0,0
194,0,0,0,0,0,0
195,0,0,0,0,0,0
196,0,0,0,0,0,0
