,vx,vy,vz,x,y,z
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,6,0,0,0,0,0
5,0,0,0,0,0,0
6,1,0,0,0,0,0
7,13,0,0,0,0,0
8,13,0,0,0,0,0
9,11,0,0,0,0,0
10,8,0,0,0,0,0
11,7,3,0,0,0,0
12,12,0,0,0,0,0
13,3,2,0,0,0,0
14,0,3,0,0,0,0
15,0,0,0,0,0,0
16,21,0,0,0,0,0
17,0,0,0,0,0,0
18,8,0,0,0,0,0
19,18,0,0,0,0,0
20,10,7,0,0,0,0
21,3,14,0,0,0,0
22,2,0,0,0,0,0
23,0,0,0,0,0,0
24,13,3,0,0,0,0
25,16,26,0,0,0,0
26,0,11,0,0,0,0
27,0,8,1,0,0,0
28,1,5,1,0,0,0
29,0,7,2,0,0,0
30,9,5,2,0,0,0
31,0,0,1,0,0,0
32,3,0,8,0,0,0
33,2,9,21,0,0,0
34,0,3,5,0,0,0
35,1,31,0,0,0,0
36,8,14,0,0,0,0
37,3,6,3,0,0,0
38,7,17,4,0,0,0
39,5,9,7,0,0,0
40,5,2,5,0,0,0
41,11,9,19,0,0,0
42,6,4,9,0,0,0
43,20,15,6,0,0,0
44,9,26,15,0,0,0
45,5,37,15,0,0,0
46,19,15,24,0,0,0
47,27,14,17,0,0,0
48,15,22,7,0,0,0
49,24,27,13,0,0,0
50,22,9,8,0,0,0
51,7,21,15,0,0,0
52,33,39,12,0,0,0
53,57,31,24,0,0,0
54,37,28,37,0,0,0
55,33,26,58,0,0,0
56,61,23,57,0,0,0
57,87,36,50,0,0,0
58,42,30,64,0,0,0
59,26,74,56,0,0,0
60,112,82,55,0,0,0
61,56,90,98,0,0,0
62,40,37,159,0,0,0
63,117,33,105,0,0,0
64,77,96,71,0,0,0
65,70,76,98,0,0,0
66,150,107,79,0,0,0
67,117,122,132,0,0,0
68,165,113,148,0,0,0
69,156,121,91,0,0,0
70,219,113,190,0,0,0
71,278,139,181,0,0,0
72,184,177,157,0,0,0
73,222,175,209,0,0,0
74,266,223,227,0,0,0
75,286,176,205,0,0,0
76,314,243,240,0,0,0
77,296,297,293,0,0,0
78,341,265,252,0,0,0
79,368,360,314,0,0,0
80,304,249,355,0,0,0
81,394,346,311,0,0,0
82,436,341,424,0,0,0
83,529,385,405,0,0,0
84,551,455,456,0,0,0
85,587,402,561,0,0,0
86,639,568,501,0,0,0
87,727,599,625,0,0,0
88,811,642,696,0,0,0
89,821,738,624,0,0,0
90,897,703,739,0,0,0
91,821,781,793,0,0,0
92,892,921,899,0,0,0
93,1027,918,979,0,0,0
94,1047,1035,980,0,0,0
95,1139,1047,1142,0,0,0
96,1202,1148,1255,0,0,0
97,1341,1278,1347,0,0,0
98,1324,1361,1383,0,0,0
99,1559,1504,1473,0,0,0
100,1615,1655,1666,0,0,0
101,1524,1487,1666,0,0,0
102,1715,1878,1829,0,0,0
103,2027,1948,1900,0,0,0
104,2231,1949,2078,0,0,0
105,2296,2100,2051,0,0,0
106,2399,2279,2484,0,0,0
107,2434,2382,2481,0,0,0
108,2856,2585,2845,0,0,0
109,2883,2809,2898,0,0,0
110,3074,2667,3365,0,0,0
111,3225,2837,3388,0,0,0
112,3688,3332,3533,0,0,0
113,3745,3453,3596,0,0,0
114,4131,3610,4206,0,0,0
115,4185,3919,4423,0,0,0
116,4339,4489,4662,0,0,0
117,4513,4576,4720,0,0,0
118,4896,4800,5064,0,0,0
119,5549,4942,5695,0,0,0
120,5888,5448,5664,0,0,0
121,6373,5781,5933,0,0,0
122,6327,5926,6777,0,0,0
123,6886,7056,7122,0,0,0
124,7188,7062,7319,0,0,0
125,7712,7318,7708,0,0,0
126,7990,7744,7799,0,0,0
127,8643,8347,8710,0,0,0
128,8975,8656,8932,0,0,0
129,9377,9386,9936,0,0,0
130,10149,9909,10262,0,0,0
131,11054,10603,10745,0,0,0
132,11663,10716,11488,0,0,0
133,12107,11482,12026,0,0,0
134,12512,12422,13004,0,0,0
135,13167,12819,13950,0,0,0
136,14540,13830,13927,0,0,0
137,14662,14646,14667,0,0,0
138,15666,15137,16269,0,0,0
139,16695,15671,16416,0,0,0
140,17408,16838,17548,0,0,0
141,18171,17433,18043,0,0,0
142,19204,18210,19318,0,0,0
143,20363,19115,20085,0,0,0
144,21126,19968,20885,0,0,0
145,22089,21639,22678,0,0,0
146,23125,22289,23474,0,0,0
147,24159,23645,24730,0,0,0
148,25353,24390,25972,0,0,0
149,26753,25833,27046,0,0,0
150,27982,26793,28994,0,0,0
151,29268,28510,30183,0,0,0
152,30353,29619,30808,0,0,0
153,31768,31260,32244,0,0,0
154,33872,32467,33735,0,0,0
155,35274,33766,35450,0,0,0
156,36025,35019,36589,0,0,0
157,38128,36525,38466,0,0,0
158,39008,38518,39988,0,0,0
159,41300,41047,42064,0,0,0
160,42349,41775,44345,0,0,0
161,44649,43517,45750,0,0,0
162,46514,45701,47858,0,0,0
163,48107,47704,49914,0,0,0
164,50173,48888,51214,0,0,0
165,51391,51827,53255,0,0,0
166,53772,53590,55971,0,0,0
167,55471,54362,57614,0,0,0
168,57491,57304,58879,0,0,0
169,59975,59837,62095,0,0,0
170,61844,61427,63735,0,0,0
171,64385,64146,67614,0,0,0
172,66804,65770,69617,0,0,0
173,68739,69011,71753,0,0,0
174,71196,72121,74066,0,0,0
175,73569,73440,77263,0,0,0
176,77180,76090,79943,0,0,0
177,79570,78880,82021,0,0,0
178,81086,81971,84644,0,0,0
179,83640,83813,87293,0,0,0
180,86280,86383,90927,0,0,0
181,88926,90059,94354,0,0,0
182,91907,92856,96917,0,0,0
183,94336,95965,98828,0,0,0
184,97827,98060,102697,0,0,0
185,99714,101223,105717,0,0,0
186,101922,104023,109099,0,0,0
