,x,y,z,vx,vy,vz
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,1,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,0,0,0,0,9,0
20,0,0,0,0,6,0
21,0,0,0,0,0,0
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,0,1,0,0,0,0
25,0,0,0,0,0,0
26,0,1,0,0,0,0
27,0,0,0,0,0,0
28,0,0,0,0,0,0
29,0,1,0,0,0,0
30,0,0,0,0,0,0
31,0,1,0,0,15,1
32,0,0,0,0,0,0
33,0,0,0,0,3,1
34,0,1,0,0,0,1
35,0,0,0,0,0,1
36,0,1,0,0,6,1
37,0,0,0,0,0,0
38,0,1,0,0,0,1
39,0,1,0,0,0,1
40,0,1,0,0,0,1
41,0,1,0,0,1,1
42,0,0,1,0,0,0
43,0,1,0,0,0,1
44,0,1,1,0,0,1
45,0,0,0,0,0,1
46,0,1,1,0,0,1
47,0,1,0,0,0,0
48,0,1,0,0,0,1
49,0,1,1,0,0,1
50,0,0,0,0,0,1
51,0,1,1,0,0,0
52,0,2,0,0,0,1
53,0,0,1,0,25,1
54,0,2,0,0,0,1
55,0,0,1,0,0,1
56,0,2,0,0,0,0
57,0,1,1,0,0,1
58,0,0,0,0,0,1
59,0,3,1,0,0,2
60,0,0,0,0,0,1
61,0,0,0,0,0,1
62,0,2,1,0,0,2
63,0,1,0,0,2,2
64,1,2,1,0,0,2
65,0,0,0,0,0,1
66,0,1,1,0,7,1
67,1,2,1,0,0,2
68,0,0,1,0,0,2
69,1,0,1,1,0,2
70,0,3,1,0,0,1
71,0,0,1,0,2,1
72,2,2,1,0,0,2
73,0,1,1,0,1,2
74,1,0,2,6,0,2
75,1,2,1,0,0,1
76,0,0,2,0,11,1
77,2,2,0,0,13,2
78,0,1,3,0,0,2
79,1,0,0,0,0,2
80,1,2,3,0,0,1
81,0,1,0,0,0,1
82,1,1,3,4,0,2
83,1,1,0,0,0,2
84,0,1,3,0,0,2
85,2,1,0,0,0,1
86,0,1,3,0,0,1
87,2,1,0,0,0,3
88,2,2,3,0,0,3
89,0,0,0,0,22,3
90,2,1,3,0,13,2
91,1,2,0,2,0,1
92,2,0,3,0,0,3
93,2,1,0,0,1,3
94,0,1,3,0,0,2
95,2,2,1,3,7,3
96,2,1,2,92,8,1
97,1,0,1,7,3,3
98,1,1,2,6,3,3
99,1,2,2,6,3,2
100,2,1,2,13,4,3
101,1,0,2,0,12,1
102,2,2,2,0,1,3
103,1,1,2,0,2,3
104,2,1,3,0,0,2
105,1,1,2,0,1,3
106,1,1,2,0,10,1
107,1,1,2,2,4,3
108,2,1,2,24,0,3
109,1,1,2,0,7,2
110,2,2,3,0,1,2
111,1,0,3,2,2,2
112,2,1,2,0,4,3
113,1,2,2,1,0,3
114,1,0,3,0,12,2
115,2,1,1,5,0,2
116,1,1,4,19,2,2
117,1,1,0,0,17,3
118,2,2,4,6,10,3
119,1,0,1,6,4,2
120,3,2,3,0,1,2
121,0,1,3,0,8,2
122,1,0,1,0,4,3
123,2,2,5,1,0,3
124,1,1,0,8,3,2
125,1,0,5,6,0,2
126,2,2,2,4,3,2
127,1,1,4,0,0,3
128,3,2,5,0,7,3
129,0,0,1,0,0,2
130,1,0,6,0,3,1
131,3,3,2,2,5,3
132,0,0,4,2,22,3
133,2,1,5,0,0,3
134,1,2,2,0,0,2
135,1,0,5,1,1,1
136,3,2,3,0,4,3
137,0,0,4,7,3,3
138,2,1,4,5,5,3
139,2,2,3,0,0,2
140,0,0,5,0,2,1
141,2,1,3,6,3,3
142,1,2,5,0,11,3
143,1,0,7,15,11,3
144,3,2,3,0,8,2
145,0,1,6,3,10,1
146,2,1,7,0,3,3
147,2,1,4,0,8,3
148,0,0,6,1,13,3
149,2,3,8,21,3,2
150,1,0,7,0,1,1
151,2,1,2,0,0,3
152,1,2,8,0,3,3
153,1,0,7,0,3,2
154,2,2,5,0,14,3
155,2,1,6,0,6,1
156,1,2,7,0,4,5
157,1,3,7,0,2,3
158,1,0,6,2,9,4
159,2,2,6,0,1,5
160,1,3,6,0,7,2
161,2,0,8,3,3,4
162,1,2,8,0,12,11
163,2,3,4,1,1,23
164,1,2,8,13,1,9
165,1,1,7,5,10,5
166,1,1,6,3,2,8
167,2,3,8,0,9,16
168,1,1,6,0,4,25
169,2,2,6,1,14,16
170,1,2,7,5,10,13
171,2,1,9,25,6,22
172,1,2,6,7,11,42
173,1,2,7,6,8,23
174,3,3,8,0,18,18
175,0,2,8,22,17,23
176,1,3,6,1,9,19
177,2,5,7,1,4,25
178,1,1,8,0,29,22
179,3,3,10,18,7,35
180,0,4,9,11,22,45
181,1,3,10,40,22,43
182,3,4,8,42,33,32
183,0,2,11,28,35,37
184,1,4,9,43,23,40
185,2,3,12,71,39,65
186,1,2,10,9,45,85
187,3,4,10,14,89,75
188,0,3,9,86,79,84
189,1,3,11,36,78,105
190,3,3,12,36,155,131
191,0,0,11,57,169,158
192,2,4,10,87,131,142
193,1,1,12,182,213,163
194,1,0,12,163,304,232
195,3,4,12,205,257,265
196,0,1,11,236,215,306
197,2,3,13,407,318,297
198,2,0,12,440,457,389
199,0,2,13,342,317,559
200,2,3,13,507,388,658
201,1,0,12,587,557,741
202,1,2,14,663,714,860
203,2,3,12,938,844,984
204,1,0,15,965,924,1194
205,2,20,12,1272,1071,1314
206,27,34,16,1435,1228,1530
