,x,y,z,vx,vy,vz
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,1,0,0
4,0,0,0,1,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,1,0,0
8,0,0,0,1,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,4,0,0
12,0,0,0,5,0,0
13,0,0,0,4,0,0
14,0,0,0,16,7,1
15,0,0,0,5,0,0
16,0,0,0,5,0,1
17,0,0,0,5,0,0
18,0,0,0,4,0,0
19,0,0,0,2,0,1
20,0,0,0,4,6,0
21,0,0,0,5,13,1
22,0,0,0,4,0,0
23,0,0,0,2,16,0
24,0,0,0,0,1,1
25,0,0,0,18,6,0
26,0,0,0,7,2,1
27,0,0,0,4,0,0
28,0,0,0,0,3,0
29,0,0,0,16,3,1
30,0,0,0,6,5,1
31,0,0,0,7,12,3
32,0,0,0,8,1,1
33,0,0,0,16,5,1
34,0,0,0,12,3,1
35,0,0,0,23,26,3
36,0,0,0,10,46,1
37,0,0,0,23,17,2
38,0,0,0,28,18,1
39,0,0,0,3,16,2
40,0,0,0,31,18,4
41,0,0,0,4,14,4
42,0,0,0,31,29,10
43,0,0,0,16,42,9
44,0,0,0,7,17,7
45,0,0,0,33,24,9
46,0,0,0,43,24,9
47,0,0,0,22,24,12
48,0,0,0,28,42,10
49,0,0,0,45,23,9
50,0,0,0,18,103,14
51,0,0,0,14,40,16
52,0,0,0,48,30,16
53,0,0,0,16,40,18
54,0,0,0,41,37,21
55,0,0,0,55,11,21
56,0,0,0,107,20,19
57,0,0,0,49,38,38
58,0,0,0,36,96,33
59,0,0,0,120,17,30
60,0,0,0,82,26,38
61,0,0,0,118,80,31
62,0,0,0,104,83,37
63,0,0,0,118,49,36
64,0,0,0,57,64,37
65,0,0,0,112,64,36
66,0,0,0,150,91,36
67,0,0,0,128,48,49
68,0,0,0,90,81,40
69,0,0,0,134,148,54
70,0,0,0,124,173,53
71,0,0,0,94,81,63
72,0,0,0,129,122,65
73,0,0,0,127,113,78
74,0,0,0,135,164,88
75,0,0,0,116,91,96
76,0,0,0,182,146,99
77,0,0,0,112,155,141
78,0,0,0,205,156,125
79,0,0,0,231,134,119
80,0,0,0,193,143,111
81,0,0,0,159,128,110
82,0,0,0,242,149,115
83,0,0,0,205,251,131
84,0,0,0,170,190,134
85,0,0,0,283,199,138
86,0,0,0,302,185,148
87,0,0,0,282,212,154
88,0,0,0,260,251,177
89,0,0,0,253,212,200
90,0,0,0,344,225,206
91,0,0,0,355,334,198
92,0,0,0,361,345,233
93,0,0,0,281,273,243
94,0,0,0,299,393,238
95,0,0,0,410,439,275
96,0,0,0,394,386,263
97,0,0,0,319,368,295
98,0,0,0,524,540,267
99,0,0,0,395,309,328
100,0,0,0,493,579,335
101,0,0,0,395,469,353
102,0,0,0,443,449,344
103,0,0,0,483,599,340
104,0,0,0,517,568,385
105,0,0,0,536,451,386
106,0,0,0,577,612,438
107,0,0,0,523,664,417
108,0,0,0,612,826,442
109,0,0,0,702,821,532
110,0,0,0,608,666,547
111,0,0,0,867,871,594
112,0,0,0,818,875,590
113,0,0,0,738,924,597
114,0,0,0,944,845,682
115,0,0,0,827,792,652
116,0,0,0,1055,1003,646
117,0,0,0,867,904,709
118,0,0,0,928,1142,733
119,0,0,0,848,946,857
120,0,0,0,974,1097,813
121,0,0,0,1170,1134,885
122,0,0,0,1080,1307,924
123,0,0,0,1209,1359,1025
124,0,0,0,1137,1089,1066
125,0,0,0,1306,1273,1056
126,0,0,0,1352,1227,1119
127,0,0,0,1445,1483,1136
128,0,0,0,1583,1552,1213
129,31,0,0,1427,1842,1431
130,31,14,0,1590,1607,1429
131,24,34,0,1687,1604,1448
132,19,11,0,1796,1954,1527
133,16,12,0,2031,1887,1531
134,36,65,0,1875,1843,1680
135,29,39,0,1875,1763,1611
136,16,24,0,2219,1854,1767
137,17,20,0,2104,2256,1892
138,15,18,0,2409,1980,1878
139,33,40,0,2262,2116,1993
140,99,77,0,2337,2220,1969
141,83,58,0,2476,2322,2084
142,54,75,0,2554,2658,2199
143,63,85,0,2586,2686,2248
144,87,53,0,2566,2727,2425
145,61,88,0,2720,2832,2529
146,45,174,0,2776,2672,2609
147,75,161,0,2875,2998,2682
148,76,181,0,3102,2912,2835
149,230,178,0,2931,3174,2892
150,283,230,0,2943,3341,3042
151,193,199,0,3294,3415,3188
152,181,237,0,3341,3213,3288
153,200,240,0,3681,3370,3421
154,213,251,0,3775,3631,3532
155,264,239,0,3685,3675,3587
156,206,259,0,3713,3636,3708
157,214,414,0,3617,4255,3776
158,301,452,0,3895,4315,3840
159,485,522,0,4220,4190,4096
160,374,578,0,4073,4416,4140
161,422,522,25,4243,4299,4344
162,415,447,62,4337,4727,4403
163,367,539,50,4510,4616,4576
164,551,720,603,4970,5116,4729
165,792,692,2992,4898,4976,4868
166,886,715,12364,4907,4777,5193
167,1009,691,31957,5218,5231,5283
168,1011,800,58003,5529,5157,5291
169,1007,830,82179,5482,4875,5535
170,919,1028,105127,5380,5730,5530
171,967,1069,120757,5694,5528,5871
172,1160,1094,133077,5450,6225,6055
173,1364,1187,134517,6198,6085,6099
174,1276,1332,135413,6047,6244,6386
175,1389,1581,130626,6447,6629,6542
176,1544,1785,128454,6609,6414,6680
177,1704,1767,121505,6521,6338,6880
178,1938,1897,115897,7074,6682,6901
179,2043,1868,108345,7246,6890,7100
180,2131,2437,102154,6949,7260,7207
181,2255,2228,95252,7020,7294,7518
182,2370,2510,89375,8035,7047,7726
183,2570,2839,80535,7415,7389,7967
184,2685,3290,73832,8277,7325,8129
185,2981,3597,67002,7834,7951,8193
186,3398,3296,59524,7717,8261,8558
187,3274,3701,53549,8343,8114,8726
