,x,y,z,vx,vy,vz
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,2,0,0
3,0,0,0,3,0,0
4,0,0,0,0,0,1
5,0,0,0,1,0,10
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,3
9,0,0,0,0,0,0
10,0,0,0,23,0,1
11,0,0,0,2,0,0
12,0,0,0,5,0,0
13,0,0,0,0,0,0
14,0,0,0,2,0,1
15,0,0,0,2,0,2
16,0,0,0,4,0,0
17,0,0,0,8,0,1
18,0,0,0,1,0,8
19,0,0,0,10,0,2
20,0,0,0,14,0,0
21,0,0,0,4,0,14
22,0,0,0,5,0,3
23,1,0,0,2,0,2
24,1,0,0,4,0,2
25,2,0,0,4,0,5
26,1,0,0,3,0,4
27,1,0,0,1,0,7
28,2,0,0,7,1,6
29,1,0,0,5,1,8
30,1,0,0,7,1,6
31,2,0,0,11,0,7
32,1,0,0,2,0,3
33,1,0,0,7,5,8
34,1,0,0,18,0,5
35,2,0,0,9,3,5
36,1,0,0,9,1,11
37,1,0,0,2,1,20
38,2,0,0,9,1,11
39,1,0,0,21,2,5
40,1,0,0,18,3,19
41,3,0,0,15,2,18
42,3,0,0,6,4,9
43,4,0,0,6,2,32
44,4,0,0,32,7,23
45,4,0,0,3,3,13
46,3,0,0,8,3,20
47,4,0,0,6,2,33
48,3,0,0,8,2,24
49,4,0,0,13,9,23
50,3,0,0,18,10,28
51,5,0,0,13,8,24
52,3,0,0,13,6,45
53,4,0,0,6,2,35
54,4,0,0,16,34,48
55,3,0,0,13,5,47
56,5,0,0,17,7,82
57,4,0,0,28,24,92
58,3,0,0,52,31,78
59,5,0,0,29,37,58
60,3,0,0,24,44,68
61,4,0,0,34,40,80
62,3,0,0,24,48,78
63,5,0,0,33,44,115
64,3,0,0,40,58,137
65,3,0,0,33,43,104
66,4,0,0,27,64,115
67,3,0,0,63,43,131
68,3,0,0,36,44,133
69,4,0,0,76,52,133
70,3,0,0,65,89,152
71,4,0,0,76,78,148
72,4,0,0,90,75,193
73,3,0,0,101,88,162
74,4,1,0,130,86,174
75,3,1,0,117,75,212
76,4,2,0,151,119,165
77,4,2,0,92,128,250
78,4,1,0,132,140,237
79,3,2,0,178,163,216
80,4,2,0,144,137,254
81,4,2,0,144,129,264
82,2,2,0,155,191,348
83,4,1,0,179,171,353
84,4,2,0,189,183,374
85,3,2,0,203,173,396
86,4,1,0,217,227,431
87,5,2,0,244,227,456
88,7,2,0,280,252,448
89,7,2,0,283,264,497
90,5,1,0,331,309,532
91,5,2,0,288,355,508
92,6,2,0,302,304,637
93,7,3,0,338,378,613
94,5,2,0,417,384,755
95,5,2,0,414,399,795
96,6,2,0,509,482,787
97,6,2,0,455,497,843
98,6,2,0,501,483,895
99,6,3,0,538,553,976
100,5,2,0,623,625,1001
101,6,2,0,600,621,1059
102,5,2,0,618,671,1209
103,6,2,0,692,731,1204
104,6,2,0,678,865,1235
105,5,3,0,802,902,1401
106,6,2,0,855,809,1524
107,6,2,0,955,1070,1577
108,6,2,0,924,1127,1647
109,6,2,0,1153,1163,1649
110,5,2,0,1100,1105,1808
111,5,2,0,1239,1220,1932
112,7,2,0,1236,1387,2040
113,5,3,0,1435,1395,2141
114,7,2,0,1614,1445,2149
115,5,2,0,1600,1507,2329
116,6,2,0,1770,1884,2403
117,7,2,1,1862,1891,2620
118,6,3,1,1872,1855,2782
119,6,3,1,2033,1977,2881
120,7,3,1,2009,2102,3280
121,7,3,1,2357,2272,3281
122,6,3,1,2560,2447,3483
123,6,3,1,2734,2619,3747
124,7,3,1,2662,2845,3809
125,6,2,1,2823,2824,3915
126,6,3,1,3020,2924,4145
127,6,3,2,3099,3372,4533
128,5,3,1,3318,3448,4813
129,7,3,1,3447,3800,4813
130,5,3,2,3727,4060,5117
131,6,2,1,3885,4201,5398
132,6,3,1,3993,4183,5694
133,6,2,2,4445,4409,6037
134,6,3,1,4533,4754,6294
135,6,3,2,4799,5058,6589
136,7,2,1,5141,5388,6895
137,7,3,2,5591,5454,7229
138,7,3,2,5889,5727,7484
139,6,3,1,6283,6159,7918
140,8,4,2,6371,6388,8183
141,7,4,2,6628,6806,8603
142,7,4,2,7025,7149,9192
143,6,3,2,7369,7577,9608
144,8,4,1,7756,7988,9743
145,8,3,2,7971,8368,10274
146,6,4,2,8575,8670,10698
147,10,3,2,8991,9050,11361
148,10,3,1,9434,9503,11738
149,11,4,2,10130,10088,12254
150,9,2,2,10382,10519,12595
151,10,3,1,11007,10708,13345
152,9,3,2,11219,11344,13734
153,11,2,2,11966,11873,14237
154,10,3,2,12479,12578,15010
155,10,2,1,12815,13163,15658
156,11,3,2,13832,13722,16091
157,10,4,2,14124,14425,16523
158,11,6,2,15175,15055,17628
159,11,5,1,15770,15516,17978
160,11,5,2,16234,16082,18805
161,12,4,2,17213,17246,19662
162,10,5,2,17768,17949,20624
163,12,5,1,18225,18504,21230
164,12,5,2,19129,19012,22398
165,11,4,2,20198,19971,22676
166,11,5,2,21041,20496,23698
167,13,6,2,21495,21817,24658
168,12,4,1,22549,22272,25734
169,11,5,2,23298,23231,26242
170,13,4,2,23946,23812,27533
171,12,6,2,25051,25550,28283
172,14,5,2,25993,25681,28944
173,13,4,3,27169,26857,30603
174,11,6,3,28202,28292,31756
175,14,5,3,29089,29097,32493
176,12,6,3,30211,30190,33714
177,13,5,4,31268,31583,34653
178,16,6,3,32890,32676,35871
179,17,6,4,33122,33708,37137
180,17,7,6,34671,34791,38200
181,18,6,7,35887,36549,38926
182,17,7,11,37232,37556,40845
183,17,6,14,38178,38393,41486
184,16,6,33,39663,39440,42653
185,17,6,19,40660,40787,44200
186,17,6,20,41961,42168,45322
187,18,6,14,43731,43489,46840
188,19,6,8,44440,44435,47782
