,x,y,z,vx,vy,vz
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,1
5,0,0,0,0,0,2
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,1
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,3
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,4
18,0,0,0,0,0,2
19,0,0,0,5,0,0
20,0,0,0,6,0,0
21,0,0,0,8,0,7
22,0,0,0,2,0,6
23,0,0,0,0,0,1
24,0,0,0,2,0,0
25,0,0,0,0,0,0
26,0,0,0,5,0,4
27,0,0,0,0,0,1
28,0,0,0,3,0,5
29,0,0,0,8,0,4
30,0,0,0,2,0,1
31,0,0,0,1,0,4
32,0,0,0,2,6,6
33,0,0,0,0,6,3
34,0,0,0,6,0,6
35,0,0,0,8,6,8
36,0,0,0,3,15,5
37,0,0,0,4,4,8
38,0,0,0,1,1,10
39,0,0,0,1,9,18
40,0,0,0,3,3,8
41,0,0,0,2,5,12
42,0,0,0,5,5,20
43,0,0,0,11,14,32
44,0,0,0,0,4,9
45,0,0,0,6,4,10
46,0,0,0,3,9,14
47,0,0,0,8,3,30
48,0,0,0,11,24,36
49,0,0,0,13,6,15
50,0,0,0,21,8,14
51,0,0,0,25,18,27
52,0,0,0,23,15,37
53,0,0,0,15,17,60
54,0,0,0,41,39,45
55,0,0,0,28,38,68
56,0,0,0,37,42,62
57,0,0,0,37,40,59
58,0,0,0,37,40,74
59,0,0,0,45,36,96
60,0,0,0,47,41,123
61,0,0,0,36,46,91
62,0,0,0,43,52,91
63,0,0,0,71,45,100
64,0,0,0,44,64,132
65,0,0,0,56,72,143
66,0,0,0,50,62,178
67,0,0,0,55,87,193
68,0,0,0,86,76,185
69,0,0,0,67,88,158
70,0,0,0,87,123,215
71,0,0,0,92,116,293
72,0,0,0,135,150,308
73,0,0,0,125,176,269
74,0,0,0,151,162,310
75,0,0,0,169,174,307
76,0,0,0,198,242,325
77,0,0,0,199,192,357
78,0,0,0,192,249,391
79,0,0,0,159,262,309
80,0,0,0,259,229,429
81,0,0,0,304,378,461
82,0,0,0,280,309,525
83,0,0,0,331,317,480
84,0,0,0,418,365,541
85,0,0,0,378,463,567
86,0,0,0,420,508,668
87,0,0,0,442,487,763
88,0,0,0,439,499,771
89,0,0,0,512,610,786
90,0,0,0,611,639,886
91,0,0,0,569,654,924
92,0,0,0,647,710,1021
93,0,0,0,791,743,1094
94,0,0,0,832,845,1195
95,0,0,0,886,902,1158
96,0,0,0,781,900,1267
97,0,0,0,977,986,1427
98,0,0,0,1099,1093,1465
99,0,0,0,1290,1060,1557
100,0,0,0,1225,1158,1685
101,0,0,0,1433,1185,1717
102,0,0,0,1441,1326,1940
103,0,0,0,1579,1392,2239
104,0,0,0,1689,1491,2366
105,0,0,0,1845,1655,2574
106,0,0,0,1894,1731,2653
107,0,0,0,2107,1932,2698
108,0,0,0,2109,2061,3112
109,0,0,0,2256,2140,3292
110,0,0,0,2412,2306,3580
111,0,0,0,2763,2503,3759
112,0,0,0,2892,2685,3953
113,0,0,0,3148,2934,4463
114,0,0,0,3428,2874,4411
115,0,0,0,3855,3102,4696
116,0,0,0,3835,3766,4846
117,0,0,0,4008,3876,5437
118,0,0,0,4296,3940,5602
119,0,0,0,4800,4458,6086
120,0,0,0,4865,4600,6334
121,0,0,0,5484,4913,6568
122,0,0,0,5654,5470,7025
123,0,0,0,6016,5572,7427
124,0,0,0,6400,6040,8315
125,0,0,0,7000,6536,8533
126,0,0,0,7157,6995,9173
127,0,0,0,7862,6979,9597
128,0,0,0,8405,7474,10661
129,0,0,0,8853,8692,10918
130,0,0,0,9533,8726,11618
131,0,0,0,10376,9491,12284
132,0,0,0,11004,10293,12956
133,0,0,0,11222,10506,13674
134,0,0,0,11834,11059,14270
135,0,0,0,12814,11917,15576
136,0,0,0,13634,12989,16078
137,0,0,0,14292,13602,17043
138,0,0,0,14946,14163,17826
139,0,0,0,15458,15107,18928
140,0,0,0,16784,16246,19702
141,0,0,0,17912,16858,20601
142,0,0,0,18274,18366,21555
143,0,0,0,19768,19147,23129
144,0,0,0,20448,19814,24008
145,0,0,0,21745,21175,25187
146,0,0,0,23731,22448,26760
147,0,0,0,24186,23372,28088
148,0,0,0,26249,25072,29890
149,0,0,0,27292,25868,31516
150,0,0,0,28397,28191,32030
151,0,0,0,29659,29795,34523
152,0,0,0,31533,30554,36086
153,0,0,0,32493,32891,38269
154,0,0,0,35223,33923,39519
155,0,0,0,36426,36767,41756
156,0,0,0,38688,37149,42972
157,0,0,0,40020,40003,45326
158,0,0,0,41932,41026,46991
159,0,0,0,43744,43109,50157
160,0,0,0,46904,46102,52766
161,0,0,0,48248,46769,54769
162,0,0,0,50843,49737,56994
163,0,0,0,53631,51953,59144
164,0,0,0,55975,55033,61832
165,0,0,0,58969,56777,64176
166,0,0,0,60567,60001,67439
167,0,0,0,62743,62276,70546
168,0,0,0,66859,65157,73583
169,0,0,0,69814,67714,76481
170,0,0,0,72251,71198,79066
171,0,0,0,73941,73690,81748
172,0,0,0,77944,77279,85352
173,0,0,0,82553,80222,88856
174,0,0,0,83481,83921,92513
175,0,0,0,88125,88018,95435
176,0,0,0,91950,91122,99554
177,0,0,0,96355,93787,103351
178,0,0,0,99375,98811,106646
179,0,0,0,103156,102176,110477
180,0,0,0,106716,107725,115127
181,0,0,0,111441,109759,118493
182,0,0,0,115844,114493,123108
183,0,0,0,119794,118909,126461
184,0,0,0,124251,123592,130964
185,0,0,0,128769,127976,134894
186,0,0,0,132796,134298,141024
187,0,0,0,137508,139074,144871
