,x,y,z,vx,vy,vz
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,19,0,0
3,0,0,0,5,2,0
4,0,0,0,6,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,3,0,0
8,0,0,0,18,0,1
9,0,0,0,3,0,2
10,0,0,0,0,0,1
11,0,0,0,3,0,1
12,0,0,0,8,0,2
13,0,0,0,22,5,0
14,0,0,0,0,0,3
15,0,0,0,11,0,1
16,0,0,0,35,1,0
17,0,0,0,3,0,0
18,0,0,0,1,0,0
19,0,0,0,16,14,0
20,0,0,0,3,0,1
21,0,0,0,24,12,3
22,0,0,0,43,1,6
23,0,0,0,3,8,4
24,0,0,0,6,4,4
25,0,0,0,3,0,4
26,0,0,0,3,4,4
27,0,0,0,0,0,2
28,0,0,0,23,0,6
29,0,0,0,29,0,7
30,0,0,0,29,33,9
31,0,0,0,8,9,11
32,0,0,0,16,17,7
33,0,0,0,19,5,15
34,0,0,0,0,0,5
35,0,0,0,16,14,14
36,0,0,0,10,5,7
37,0,0,0,15,8,8
38,0,0,0,6,21,15
39,0,0,0,12,32,16
40,0,0,0,0,7,20
41,0,0,0,7,5,20
42,0,0,0,7,15,21
43,0,0,0,7,14,21
44,0,0,0,24,17,14
45,0,0,0,16,15,21
46,0,0,0,10,34,29
47,0,0,0,7,43,28
48,0,0,0,18,13,33
49,0,0,0,34,21,33
50,0,0,0,32,21,24
51,0,0,0,57,37,14
52,0,0,0,7,27,24
53,0,0,0,18,37,28
54,0,0,0,85,15,29
55,0,0,0,18,63,33
56,0,0,0,51,44,31
57,0,0,0,33,45,25
58,0,0,0,36,99,34
59,0,0,0,44,42,28
60,0,0,0,54,77,31
61,0,0,0,99,116,36
62,0,0,0,50,75,38
63,0,0,0,70,82,43
64,0,0,0,57,113,47
65,0,0,0,54,60,34
66,0,0,0,121,75,50
67,0,0,0,87,129,48
68,0,0,0,117,81,64
69,0,0,0,116,89,57
70,0,0,0,110,80,66
71,0,0,0,85,81,70
72,0,0,0,69,158,84
73,0,0,0,61,149,112
74,0,0,0,112,177,114
75,0,0,0,135,248,115
76,0,0,0,163,97,81
77,0,0,0,134,204,88
78,0,0,0,171,150,96
79,0,0,0,101,132,120
80,0,0,0,220,169,112
81,0,0,0,107,260,108
82,0,0,0,226,111,136
83,0,0,0,264,205,161
84,0,0,0,229,229,147
85,0,0,0,211,235,153
86,0,0,0,239,259,149
87,0,0,0,249,202,176
88,0,0,0,315,302,174
89,0,0,0,256,209,185
90,0,0,0,245,240,221
91,0,0,0,377,344,219
92,0,0,0,368,249,219
93,0,0,0,290,264,253
94,0,0,0,415,349,268
95,0,0,0,336,409,257
96,0,0,0,475,404,308
97,0,0,0,368,465,322
98,0,0,0,328,369,330
99,0,0,0,428,527,328
100,0,0,0,406,435,358
101,0,0,0,496,444,371
102,0,0,0,513,579,403
103,0,0,0,548,524,413
104,0,0,0,435,670,426
105,0,0,0,601,652,454
106,0,0,0,555,619,490
107,0,0,0,707,587,538
108,0,0,0,644,589,521
109,0,0,0,747,805,547
110,0,0,0,763,788,577
111,0,0,0,773,787,608
112,0,0,0,659,798,672
113,0,0,0,738,795,669
114,0,0,0,694,1004,733
115,0,0,0,884,920,749
116,0,0,0,941,905,801
117,0,0,0,894,888,829
118,0,0,0,858,1080,819
119,0,0,0,1026,1065,919
120,0,0,0,1202,1035,961
121,0,0,0,1033,1288,945
122,0,0,0,1320,1225,1029
123,0,0,0,1099,1175,1102
124,0,0,0,1338,1303,1203
125,0,0,0,1249,1383,1279
126,0,0,0,1577,1207,1270
127,0,0,0,1288,1407,1281
128,0,0,0,1490,1396,1322
129,0,0,0,1452,1773,1333
130,0,0,0,1525,1684,1487
131,0,0,0,1580,1737,1520
132,0,0,0,1490,1658,1596
133,0,0,0,1706,1959,1680
134,0,0,0,1948,1934,1653
135,0,0,0,1842,1967,1775
136,0,0,0,1901,2126,1817
137,0,0,0,1982,2182,1989
138,38,0,0,2071,2356,2050
139,34,0,0,2118,2191,2170
140,27,0,0,2107,2319,2305
141,19,3,0,2170,2413,2353
142,15,26,0,2450,2211,2476
143,11,11,0,2519,2678,2575
144,8,9,0,2660,2807,2604
145,6,8,0,2666,2651,2746
146,5,6,0,2645,2703,2884
147,7,6,0,2846,2943,2934
148,39,49,0,3045,3116,2923
149,23,56,0,3307,2969,2992
150,10,48,0,3089,3148,3155
151,9,48,0,3141,3632,3208
152,7,34,0,3312,3452,3309
153,8,31,0,3678,3476,3426
154,71,43,0,3629,3770,3576
155,80,42,0,3405,3657,3734
156,57,75,0,3575,3854,3875
157,162,118,0,3603,4033,3948
158,141,229,0,3696,4230,4137
159,145,214,0,3952,4048,4248
160,137,182,0,4574,4261,4271
161,108,267,0,4117,4731,4445
162,183,215,0,4219,4670,4561
163,228,199,0,4308,5294,4752
164,208,206,0,4923,4606,4920
165,204,274,0,5091,5249,5065
166,160,196,0,5420,5126,5240
167,233,187,0,4754,5561,5342
168,311,317,0,5615,5544,5598
169,316,385,0,5579,5376,5831
170,398,481,0,5660,5527,5900
171,502,726,0,5768,6002,6033
172,553,518,0,5786,6473,6083
173,698,543,0,5935,5975,6286
174,728,708,0,5838,5968,6527
175,799,952,70,6395,6592,6645
176,939,954,610,6349,6393,6846
177,1027,1160,2632,6904,6383,7164
178,1110,1248,10501,7267,7102,7274
179,1075,1352,28819,7178,7404,7587
180,1266,1329,57353,7590,7138,7742
181,1443,1075,85465,7402,7193,7997
182,1338,1362,107496,7536,7718,8158
183,1695,1395,125866,7780,7758,8258
184,1606,1733,134611,7852,7999,8579
185,1766,2228,138539,8360,7897,8650
186,2017,2303,138210,8259,8364,8799
187,2273,2507,132054,8786,7871,9057
188,2440,2822,125673,8523,8369,9168
