,vx,vy,vz,x,y,z
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,0,0,0,0,0,0
27,0,0,0,0,0,0
28,0,0,0,0,0,0
29,0,0,0,0,0,0
30,0,0,0,0,0,0
31,0,0,0,0,0,0
32,0,0,0,0,0,0
33,0,0,0,0,0,0
34,0,0,0,0,0,0
35,0,0,0,0,0,0
36,0,0,0,0,0,0
37,0,0,0,0,0,0
38,0,0,0,0,0,0
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,0,0,0,0,0,0
55,0,0,0,0,0,0
56,0,0,0,0,0,0
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,0,0,0,0,0,0
60,0,0,0,0,0,0
61,0,0,0,0,0,0
62,0,0,0,0,0,0
63,0,0,0,0,0,0
64,0,0,0,0,0,0
65,0,0,0,0,0,0
66,0,0,0,0,0,0
67,0,0,0,0,0,0
68,0,0,0,0,0,0
69,0,0,0,0,0,0
70,0,0,0,0,0,0
71,0,0,0,0,0,0
72,0,0,0,0,0,0
73,0,0,0,0,0,0
74,0,0,0,0,0,0
75,0,0,0,0,0,0
76,0,0,0,0,0,0
77,0,0,0,0,0,0
78,0,0,0,0,0,0
79,0,0,0,0,0,0
80,0,0,0,0,0,0
81,0,0,0,0,0,0
82,0,0,0,0,0,0
83,0,0,0,0,0,0
84,0,0,0,0,0,0
85,0,0,0,0,0,0
86,0,0,0,0,0,0
87,0,0,0,0,0,0
88,0,0,0,0,0,0
89,0,0,0,0,0,0
90,0,0,0,0,0,0
91,0,0,0,0,0,0
92,0,0,0,0,0,0
93,0,0,0,0,0,0
94,0,0,0,0,0,0
95,0,0,0,0,0,0
96,0,0,0,0,0,0
97,0,14,0,0,0,0
98,0,37,0,0,0,0
99,0,85,0,0,0,0
100,2,86,0,0,0,0
101,135,125,0,0,0,0
102,218,122,0,0,0,0
103,315,277,0,0,0,0
104,240,211,0,422,0,0
105,259,189,0,211,0,0
106,380,246,0,158,0,0
107,650,260,0,154,0,0
108,511,229,0,189,0,0
109,227,497,0,826,0,0
110,288,474,0,808,0,0
111,272,595,0,562,895,0
112,393,525,0,1368,1248,0
113,679,472,0,1215,1413,0
114,1247,440,0,1703,1195,0
115,1416,738,0,2370,3125,0
116,1302,829,0,2892,3432,0
117,1158,728,0,3244,3303,0
118,1322,657,0,4539,5749,0
119,1491,773,0,4870,4822,0
120,1593,681,0,6061,7274,0
121,1708,1071,0,7030,9943,0
122,1382,1044,0,11310,11548,0
123,1129,947,0,13582,14971,0
124,1753,1733,0,16043,17826,0
125,1923,1750,0,19778,21613,0
126,1806,1969,0,22827,24097,0
127,2022,2337,0,29473,28859,0
128,1698,2639,0,32468,31208,0
129,1991,3167,0,33442,34025,0
130,1877,2898,0,34992,38125,0
131,2543,2929,0,36321,44227,0
132,2429,3119,0,42665,42167,0
133,2228,3118,0,42740,50144,0
134,2659,3225,0,48430,52945,0
135,3503,3405,0,55699,55369,0
136,3770,3762,0,56806,59023,0
137,3779,3317,0,61842,58958,0
138,4153,3537,0,60216,64492,0
139,4017,3684,0,61218,62788,0
140,4333,3323,0,64459,59868,0
141,3880,3611,0,61695,60056,0
142,4579,3686,0,62543,57673,0
143,5134,4343,0,63753,57048,0
144,4770,4456,0,63239,56853,0
145,5274,5199,0,62363,58448,0
146,5214,4812,0,58299,58604,0
147,5383,5101,0,58349,56590,0
148,5518,5062,0,57439,55364,0
149,5594,5315,0,54652,53235,0
150,5534,5637,0,52410,52366,0
151,6389,5753,0,51965,51961,0
152,6774,6927,0,52499,52125,0
153,6267,7257,0,50274,49832,0
154,5944,7237,0,50570,48563,0
155,6772,7503,0,48774,47040,0
156,7150,8155,0,47931,47022,0
157,7241,8754,0,47065,45690,0
158,7361,9004,0,46732,44962,0
159,7969,8446,0,45118,44636,0
160,8127,8468,0,43998,44241,0
161,8795,8800,0,43064,43394,0
162,8566,8686,0,41675,42716,0
163,8732,9470,0,42726,42264,0
164,8217,9328,0,42283,40917,0
165,8994,9120,0,41708,40341,0
166,9184,8985,0,40926,40289,0
167,9489,9745,0,40036,40043,0
168,9656,9988,0,38884,39986,0
169,10056,10528,0,37984,39067,0
170,11066,10444,0,37415,39000,0
171,11705,9917,0,37345,38224,0
172,12194,10850,0,35871,38138,0
173,11384,11015,0,35793,37087,0
174,12045,11783,0,34515,36926,0
175,13205,11792,0,35099,35471,0
176,13188,11942,0,34296,35538,0
177,13417,11348,0,33788,35801,0
178,13188,11714,0,33958,35954,0
179,14197,13107,0,33449,34211,0
180,14046,13640,0,33250,34524,0
181,13798,14971,0,32662,32546,0
182,15229,14656,0,32456,32683,0
183,15319,16016,0,32151,32322,0
184,15336,15748,0,31535,31248,0
185,16125,15318,0,32225,31526,0
186,17316,16190,0,32096,31014,0
